BOAT 640278 220834 14000 10 4 30 255 153 153 "Bjarni Sæmundsson"
BOAT 640278 220834 45000 10 4 30 153 153 255 "Árni Friðriksson"
BOAT 651837 132441 200000 10 4 30 255 204 153 "Gullver"
BOAT 632590 200670 200000 10 4 30 255 153 204 "Breki"
