lat	lon
64.153846740722656	-21.985593795776367
64.154678344726563	-22.035335540771484
64.14569091796875	-21.977146148681641
64.124397277832031	-21.946884155273438
64.1168212890625	-21.907474517822266
64.10400390625	-21.905679702758789
64.096183776855469	-21.953212738037109
64.100418090820313	-22.003694534301758
64.106643676757813	-21.955965042114258
64.107406616210938	-21.994098663330078
64.117744445800781	-21.994384765625
64.110366821289063	-22.026760101318359
64.095039367675781	-22.042470932006836
64.092765808105469	-22.01484489440918
64.088661193847656	-22.006307601928711
64.064628601074219	-21.978200912475586
64.049522399902344	-22.017740249633789
64.0494613647461	-22.066362380981445
64.032623291015625	-22.133705139160156
64.016555786132813	-22.184263229370117
64.029052734375	-22.235561370849609
64.020988464355469	-22.294744491577148
64.012397766113281	-22.345829010009766
63.990184783935547	-22.391071319580078
63.976726531982422	-22.389789581298828
63.971141815185547	-22.402923583984375
63.976417541503906	-22.499889373779297
63.976547241210938	-22.523658752441406
63.988155364990234	-22.536205291748047
64.006660461425781	-22.553054809570313
64.024711608886719	-22.554271697998047
64.047286987304688	-22.588998794555664
64.0750503540039	-22.644096374511719
64.081367492675781	-22.703964233398438
64.0595703125	-22.710842132568359
64.038375854492188	-22.709402084350586
64.0146713256836	-22.710647583007813
63.999271392822266	-22.726066589355469
63.984058380126953	-22.74702262878418
63.967254638671875	-22.746242523193359
63.958499908447266	-22.729347229003906
63.952713012695313	-22.706386566162109
63.945865631103516	-22.6916446685791
63.9472770690918	-22.668577194213867
63.952411651611328	-22.635044097900391
63.9420280456543	-22.636327743530273
63.937118530273438	-22.656204223632813
63.937034606933594	-22.680078506469727
63.924385070800781	-22.696914672851563
63.907691955566406	-22.7074031829834
63.894515991210938	-22.71760368347168
63.877437591552734	-22.7377872467041
63.854061126708984	-22.699138641357422
63.833152770996094	-22.722017288208008
63.815380096435547	-22.724586486816406
63.800579071044922	-22.690406799316406
63.821781158447266	-22.622598648071289
63.810184478759766	-22.55865478515625
63.824504852294922	-22.506912231445313
63.831558227539063	-22.445762634277344
63.837844848632813	-22.424121856689453
63.833030700683594	-22.392498016357422
63.854244232177734	-22.34748649597168
63.841972351074219	-22.292901992797852
63.830860137939453	-22.191974639892578
63.830867767333984	-22.087379455566406
63.834033966064453	-21.977813720703125
63.844089508056641	-21.869478225708008
63.866214752197266	-21.791622161865234
63.846469879150391	-21.720571517944336
63.824501037597656	-21.67738151550293
63.835273742675781	-21.538759231567383
63.844364166259766	-21.40135383605957
63.860301971435547	-21.375358581542969
63.882633209228516	-21.293100357055664
63.897396087646484	-21.297801971435547
63.8534049987793	-21.121574401855469
63.8255615234375	-20.996994018554688
63.8242301940918	-20.97178840637207
63.819427490234375	-20.951953887939453
63.806365966796875	-20.911359786987305
63.798145294189453	-20.894271850585938
63.779537200927734	-20.831398010253906
63.775173187255859	-20.80653190612793
63.7715950012207	-20.797046661376953
63.753524780273438	-20.739994049072266
63.684593200683594	-20.553997039794922
63.705410003662109	-20.567020416259766
63.685398101806641	-20.55095100402832
63.667381286621094	-20.509641647338867
63.646930694580078	-20.459220886230469
63.649757385253906	-20.458133697509766
63.660526275634766	-20.465139389038086
63.6246223449707	-20.403352737426758
63.623184204101563	-20.406158447265625
63.610275268554688	-20.367864608764648
63.604175567626953	-20.352596282958984
63.591926574707031	-20.335514068603516
63.584518432617188	-20.318254470825195
63.573970794677734	-20.293182373046875
63.564090728759766	-20.270532608032227
63.549797058105469	-20.229179382324219
63.535118103027344	-20.168550491333008
63.532680511474609	-20.0862979888916
63.536170959472656	-20.079868316650391
63.534408569335938	-20.071174621582031
63.536937713623047	-20.030818939208984
63.538276672363281	-19.989280700683594
63.537937164306641	-19.945032119750977
63.535842895507813	-19.894495010375977
63.533607482910156	-19.856674194335938
63.531387329101563	-19.822687149047852
63.525897979736328	-19.770900726318359
63.530521392822266	-19.791776657104492
63.536251068115234	-19.882987976074219
63.523818969726563	-19.751335144042969
63.516651153564453	-19.699445724487305
63.516166687011719	-19.684555053710938
63.510337829589844	-19.6606388092041
63.509315490722656	-19.645877838134766
63.502109527587891	-19.618412017822266
63.499515533447266	-19.602924346923828
63.4901123046875	-19.556459426879883
63.495586395263672	-19.569179534912109
63.4850959777832	-19.531139373779297
63.471767425537109	-19.476083755493164
63.465255737304688	-19.4428768157959
63.4596061706543	-19.403026580810547
63.4582633972168	-19.39349365234375
63.454364776611328	-19.366605758666992
63.449390411376953	-19.34014892578125
63.4437370300293	-19.314119338989258
63.435062408447266	-19.278718948364258
63.421733856201172	-19.223152160644531
63.417819976806641	-19.206569671630859
63.411312103271484	-19.177101135253906
63.403350830078125	-19.138246536254883
63.398052215576172	-19.131668090820313
63.403144836425781	-19.106115341186523
63.405738830566406	-19.089969635009766
63.402622222900391	-19.047380447387695
63.411727905273438	-19.025798797607422
63.4141731262207	-18.973426818847656
63.412387847900391	-18.944061279296875
63.400440216064453	-18.875423431396484
63.395835876464844	-18.815010070800781
63.390956878662109	-18.764080047607422
63.396209716796875	-18.68548583984375
63.400547027587891	-18.652187347412109
63.414150238037109	-18.589426040649414
63.42413330078125	-18.499773025512695
63.450473785400391	-18.288543701171875
63.465103149414063	-18.162773132324219
63.45513916015625	-18.2458438873291
63.462375640869141	-18.201526641845703
63.475883483886719	-18.130462646484375
63.510353088378906	-18.000434875488281
63.5505485534668	-17.911369323730469
63.576824188232422	-17.8845157623291
63.584934234619141	-17.880409240722656
63.618556976318359	-17.847940444946289
63.630859375	-17.835346221923828
63.6739501953125	-17.780509948730469
63.676708221435547	-17.786428451538086
63.694622039794922	-17.746152877807617
63.71319580078125	-17.695924758911133
63.7403450012207	-17.586885452270508
63.750938415527344	-17.526369094848633
63.757938385009766	-17.483552932739258
63.775341033935547	-17.381011962890625
63.779384613037109	-17.320852279663086
63.778026580810547	-17.302762985229492
63.783782958984375	-17.206798553466797
63.786422729492188	-17.177814483642578
63.78546142578125	-17.120992660522461
63.781608581542969	-17.017547607421875
63.779914855957031	-16.991968154907227
63.782318115234375	-16.927047729492188
63.786746978759766	-16.813762664794922
63.788356781005859	-16.77711296081543
63.799324035644531	-16.66261100769043
63.8011474609375	-16.63856315612793
63.803562164306641	-16.658098220825195
63.815067291259766	-16.627037048339844
63.833221435546875	-16.602977752685547
63.842891693115234	-16.588821411132813
63.879718780517578	-16.536750793457031
63.89141845703125	-16.506998062133789
63.922477722167969	-16.441116333007813
63.931640625	-16.421100616455078
63.953937530517578	-16.385173797607422
63.992057800292969	-16.310977935791016
64.007820129394531	-16.28343391418457
64.029495239257813	-16.208244323730469
64.045166015625	-16.194478988647461
64.040283203125	-16.175516128540039
64.061050415039063	-16.131462097167969
64.067085266113281	-16.126501083374023
64.095550537109375	-16.054166793823242
64.119369506835938	-15.997843742370605
64.161262512207031	-15.832189559936523
64.175552368164063	-15.730008125305176
64.1866455078125	-15.716544151306152
64.215888977050781	-15.611441612243652
64.237541198730469	-15.360762596130371
64.2309799194336	-15.186626434326172
64.238021850585938	-15.258487701416016
64.270462036132813	-15.381719589233398
64.303970336914063	-15.369928359985352
64.317337036132813	-15.309680938720703
64.288169860839844	-15.233988761901855
64.281791687011719	-15.201465606689453
64.258804321289063	-15.21854305267334
64.252403259277344	-15.197243690490723
64.269477844238281	-15.187355041503906
64.272041320800781	-15.150045394897461
64.2781753540039	-15.12103271484375
64.254669189453125	-15.019598007202148
64.241348266601563	-15.174160957336426
64.241714477539063	-15.11173152923584
64.239349365234375	-14.997659683227539
64.245811462402344	-14.965470314025879
64.259880065917969	-14.938694000244141
64.288978576660156	-14.906013488769531
64.293380737304688	-14.918361663818359
64.3277816772461	-14.894936561584473
64.383682250976563	-14.743216514587402
64.394195556640625	-14.668146133422852
64.413162231445313	-14.527525901794434
64.4435806274414	-14.499185562133789
64.46331787109375	-14.50014591217041
64.4919662475586	-14.472657203674316
64.5332260131836	-14.465667724609375
64.592010498046875	-14.351489067077637
64.580322265625	-14.402292251586914
64.543655395507813	-14.470290184020996
64.5364990234375	-14.513391494750977
64.538894653320313	-14.542211532592773
64.5414047241211	-14.584201812744141
64.566635131835938	-14.574789047241211
64.581283569335938	-14.570171356201172
