pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,10,559.713915,527.313686,0.057887,120.004,70,0
1,2,583,36,65,44351,43780,206,9,10,665.239523,567.809399,0.146459,120.007,1,0
1,3,583,65,64,43780,44598,262,9,10,805.594461,686.490756,0.147846,120.021,1,0
1,4,581,64,83,44598,38996,298,9,9,1116.618746,851.478553,0.237449,125.641,1,0
1,5,581,83,68,38996,44894,306,9,10,1106.535822,945.931726,0.145141,120.019,1,0
1,6,591,68,102,44894,44850,344,9,10,1495.221565,1229.795561,0.177516,120.014,1,0
1,7,593,102,25,44850,43468,258,9,10,1197.353183,1037.851750,0.133212,120.009,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457239,430.573830,0.158143,120.009,7414,1
1,9,593,26,27,44185,38620,110,2,10,591.869872,591.869872,0.000000,39.244,3816,0
1,10,584,27,6,38620,39530,70,9,10,472.217457,437.411043,0.073708,120.002,39405,0
1,11,584,6,19,39530,44514,54,2,10,512.324383,512.324383,0.000000,8.322,7452,1
1,12,584,7,24,39585,25034,66,9,10,352.437908,303.979446,0.137495,120.002,23478,1
2,1,588,40,36,41219,44351,156,9,10,558.269538,526.031811,0.057746,120.003,860,0
2,3,583,65,63,43780,44434,260,9,3,889.773754,676.844135,0.239308,120.006,1,1
2,4,581,45,83,43626,39055,260,9,8,947.807028,792.021338,0.164364,120.008,1,0
2,5,581,83,69,39055,44999,308,9,10,1080.065865,959.221194,0.111886,120.008,1,0
2,6,591,69,102,44999,44850,346,9,10,1520.392372,1223.501409,0.195273,120.011,1,0
2,7,593,103,20,44996,33494,250,9,10,1020.785544,858.463105,0.159017,120.007,1,0
2,8,593,20,25,33494,44039,94,9,10,480.236189,427.601425,0.109602,120.004,17634,1
2,9,593,25,27,44875,38620,108,2,10,591.688197,591.688197,0.000000,62.152,6259,0
2,10,584,27,18,38620,44459,94,2,7,537.278902,537.278902,0.000000,16.147,3596,0
2,11,584,18,13,44459,44330,66,2,2,469.286575,469.286575,0.000000,1.338,1,0
2,12,584,13,18,44330,20289,66,9,10,352.981756,296.445797,0.160167,120.005,26657,0
3,2,583,36,83,44351,44588,242,9,10,696.398730,614.229723,0.117991,120.017,1,0
3,3,583,83,45,44588,43626,260,9,7,964.013109,670.073470,0.304912,120.005,1,0
3,5,581,83,69,39055,44999,308,9,10,1092.602771,955.603071,0.125388,120.007,1,0
3,6,591,69,103,44999,44996,348,9,6,3077.866612,1221.012993,0.603292,120.008,1,0
3,7,593,103,20,44996,32658,250,9,10,958.397471,849.747269,0.113367,120.005,1,0
3,8,593,20,25,32658,44875,94,9,10,480.236237,429.226880,0.106217,120.006,19626,0
