attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,28.654,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6377.786,6377.786,0,4,7,12667.010,314.981,42,41945,424.132,62,42052,430.684,71,43529,640.033,79,40468,595.400,69,39422,769.693,41,44476,837.019,87,41965,254.398,29,39111,355.741,33,43436,466.573,30,42496,746.139,18,42929,351.736,16,29813,191.258,3,36423
2,1,6238.077,6238.077,0,2,8,24922.438,312.234,41,40022,424.132,62,42052,430.684,71,43529,641.504,80,42254,574.432,67,37157,774.644,42,44955,837.019,87,41965,318.100,34,38529,282.587,29,43928,358.297,10,40765,739.997,37,44750,353.189,17,31736,191.258,3,36423
3,1,5945.151,5945.151,0,2,9,33130.019,312.234,41,40022,424.132,62,42052,438.508,72,43628,505.091,69,34516,574.917,78,44895,774.644,42,44955,823.615,86,41866,352.565,38,44580,207.471,24,37599,358.297,10,40765,614.939,32,40277,367.481,23,36487,191.258,3,36423
4,1,5901.395,5901.395,0,0,7,39453.178,312.234,41,40022,424.132,62,42052,600.598,99,43284,299.244,42,34860,574.917,78,44895,774.644,42,44955,823.615,86,41866,352.565,38,44580,207.471,24,37599,358.297,10,40765,614.939,32,40277,367.481,23,36487,191.258,3,36423
5,1,5894.774,5894.774,0,0,2,42572.531,312.234,41,40022,424.132,62,42052,284.509,41,33679,608.712,100,44465,574.917,78,44895,774.644,42,44955,823.615,86,41866,352.565,38,44580,207.471,24,37599,358.297,10,40765,614.939,32,40277,367.481,23,36487,191.258,3,36423
6,0,5894.774,5894.774,1,0,2,43604.323,312.234,41,40022,424.132,62,42052,284.509,41,33679,608.712,100,44465,574.917,78,44895,774.644,42,44955,823.615,86,41866,352.565,38,44580,207.471,24,37599,358.297,10,40765,614.939,32,40277,367.481,23,36487,191.258,3,36423
