pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,6,44394,28261,96,9,10,464.177097,455.429537,0.018845,360.005,70046,1
1,2,584,25,10,29538,44991,74,9,10,415.364215,380.540167,0.083840,360.002,137824,1
1,3,584,18,34,43108,44676,108,2,10,443.185984,443.185984,0.000000,88.543,14544,1
1,4,593,34,14,43408,36579,100,2,10,401.913257,401.913257,0.000000,70.757,14411,0
1,5,593,14,45,36579,44719,122,9,10,584.549106,550.706452,0.057895,360.002,43968,0
1,6,591,45,121,44719,44241,336,9,10,1548.509153,1327.088612,0.142989,360.029,1,0
1,7,582,122,52,44433,44801,352,9,10,1385.096519,1227.876701,0.113508,360.008,1,0
1,8,581,53,87,44966,44584,284,9,10,1020.475340,919.230983,0.099213,360.009,1,0
1,9,583,87,63,44584,44747,304,9,10,1009.134057,819.144113,0.188270,360.011,1,0
1,10,583,63,53,44747,42140,236,9,10,617.488481,604.614959,0.020848,360.007,1125,0
1,11,588,53,33,42140,44937,176,9,10,615.725377,587.600563,0.045678,360.005,1,0
1,12,588,33,20,44937,18638,110,9,10,426.859031,412.524741,0.033581,360.004,45099,0
2,1,588,21,17,43117,31421,80,2,9,443.222348,443.222348,0.000000,49.804,11402,1
2,2,584,19,18,40860,44376,78,2,3,420.625524,420.625524,0.000000,2.292,18,0
2,3,584,18,33,44376,41503,106,2,9,442.388698,442.388698,0.000000,75.816,8638,0
2,4,593,33,15,41503,38484,100,2,10,401.913238,401.913238,0.000000,74.916,7116,1
2,5,593,17,45,41515,44719,128,9,10,584.877176,551.981253,0.056244,360.004,40799,0
2,6,591,45,122,44719,44433,338,9,10,1522.711420,1327.161452,0.128422,360.006,1,0
2,7,582,123,52,44548,44851,354,9,10,1430.610668,1223.803015,0.144559,360.016,1,0
2,8,581,52,87,44851,44584,282,9,10,1032.762029,904.692670,0.124007,360.029,1,0
2,12,588,33,20,44937,18638,110,9,10,426.859039,412.292522,0.034125,360.005,56698,0
3,1,588,19,19,33678,40860,80,2,10,443.222355,443.222355,0.000000,35.428,7474,0
3,3,584,18,31,44376,38472,102,2,10,424.478452,424.478452,0.000000,91.986,12645,0
3,4,593,31,17,38472,41515,100,2,10,401.913255,401.913255,0.000000,83.250,16121,0
3,5,593,17,45,41515,44719,128,9,10,584.877190,547.770984,0.063443,360.004,21435,1
3,6,591,49,123,42043,44548,348,9,10,1561.121701,1290.301534,0.173478,360.018,1,1
3,7,582,120,52,43701,44851,348,9,10,1446.044684,1199.015955,0.170831,360.017,1,0
4,4,593,31,13,38472,44191,92,2,10,391.985744,391.985744,0.000000,51.712,13532,0
4,5,593,13,52,44191,42890,134,9,10,567.422191,541.216503,0.046184,360.002,32643,0
4,6,591,52,120,42890,43701,348,9,10,1519.844458,1294.833076,0.148049,360.019,1,1
4,7,582,118,52,42809,44851,344,9,10,1454.156983,1181.441453,0.187542,360.012,1,0
5,5,593,13,54,44191,43782,138,9,10,568.507814,559.245671,0.016292,360.003,62416,0
5,6,591,54,118,43782,42809,348,9,10,1498.241613,1289.235270,0.139501,360.011,1,0
