pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,43,61,41997,42000,212,9,10,728.765035,716.764416,0.016467,300.011,15067,0
1,2,581,61,72,42000,41997,270,9,10,908.963185,893.978325,0.016486,300.012,6913,0
1,3,591,72,78,41997,42000,304,9,10,1077.294565,1002.749456,0.069197,300.022,1,1
1,4,581,89,70,39840,41993,322,9,10,1108.315612,1082.064807,0.023685,300.006,266,0
1,5,583,70,41,41993,41991,226,9,10,1413.894587,1351.017004,0.044471,300.006,1104,1
1,6,591,46,87,44921,41965,270,9,10,1670.679506,1451.399802,0.131252,300.044,1,0
1,7,593,87,31,41965,41996,240,9,10,1082.211463,1009.246991,0.067422,300.011,2099,0
1,8,584,31,33,41996,41970,132,9,10,891.820484,735.920821,0.174811,300.011,3133,0
1,9,593,33,28,41970,41634,126,2,10,824.949086,824.949086,0.000000,80.402,7607,1
1,10,591,24,16,39216,41921,84,9,10,1070.521051,1054.457354,0.015005,300.002,188137,0
1,11,588,17,17,42007,41381,72,2,10,1035.063261,1035.063261,0.000000,98.034,38288,0
1,12,584,17,2,41381,24855,42,2,7,542.993533,542.993533,0.000000,3.064,1559,1
2,1,583,42,62,41945,42052,212,9,10,727.269837,716.735626,0.014485,300.006,24824,0
2,2,581,62,61,42052,44157,250,9,10,859.340577,820.357943,0.045363,300.009,669,0
2,3,591,61,89,44157,39840,304,9,10,1082.839555,1001.319839,0.075283,300.010,1,0
2,4,581,90,65,39939,39063,314,9,10,1109.125177,1071.585203,0.033846,300.012,12,1
2,5,583,68,45,41228,44835,230,9,10,1366.982013,1319.157254,0.034986,300.008,1192,0
2,6,591,45,86,44835,41866,266,9,10,1615.765328,1384.544682,0.143103,300.012,76,0
2,7,593,86,32,41866,42361,240,9,10,1073.444026,1017.073313,0.052514,300.011,1699,0
2,8,584,32,37,42361,44388,142,9,10,599.158694,542.059242,0.095299,300.011,1033,1
2,9,593,35,23,42095,38294,120,2,10,801.744946,801.744946,0.000000,248.332,32646,0
2,10,591,23,18,38294,42929,86,9,10,1066.598641,1052.090115,0.013603,300.005,160660,0
2,11,588,19,16,43207,29813,74,2,10,981.226361,981.226361,0.000000,5.200,722,0
2,12,584,16,3,29813,36423,42,2,9,542.993533,542.993533,0.000000,0.365,1,0
3,1,583,41,61,40022,42003,208,2,10,714.359070,714.359070,0.000000,138.426,17214,0
3,2,581,61,61,42003,44157,248,9,10,878.921966,714.625918,0.186929,300.017,580,0
3,3,591,61,87,44157,37774,300,9,10,1063.933593,984.054569,0.075079,300.009,1,1
3,4,581,78,69,40936,41277,298,2,10,1044.877175,1044.877175,0.000000,196.449,5116,0
3,5,583,69,45,41277,44835,232,9,10,1346.582952,1331.879909,0.010919,300.006,11803,1
3,6,591,42,85,44955,41145,258,9,10,1635.728610,1371.036421,0.161819,300.018,141,0
3,7,593,86,34,41247,44654,244,9,10,1063.750425,995.763137,0.063913,300.008,15,0
3,8,584,34,34,44654,41817,140,9,10,593.188084,523.028264,0.118276,300.006,1203,0
3,9,593,35,23,44336,38294,120,9,10,785.107577,767.438364,0.022505,300.004,46231,0
3,10,591,23,19,38294,41409,88,9,10,1065.293501,1050.814989,0.013591,300.004,116775,0
3,11,588,20,16,41685,31460,76,2,10,983.350297,983.350297,0.000000,6.507,1691,0
3,12,584,16,3,31460,36423,42,2,8,544.953604,544.953604,0.000000,1.012,97,0
4,2,581,61,70,42003,40995,266,9,10,864.045076,838.711128,0.029320,300.008,4034,0
4,3,591,70,77,40995,40834,298,9,10,1052.950833,987.141183,0.062500,300.006,1,1
4,4,581,93,72,41895,41157,334,9,10,1190.048391,1100.348094,0.075375,300.009,1,0
4,5,583,73,42,41250,44955,234,9,10,1347.695443,1338.798008,0.006602,300.007,23427,0
4,6,591,42,86,44955,41247,260,9,10,1621.401071,1356.871493,0.163149,300.021,1,0
4,7,593,86,34,41247,44654,244,9,10,1082.220003,991.944245,0.083417,300.014,248,0
4,8,584,34,35,44654,44336,142,9,10,627.983705,519.146852,0.173312,300.002,4159,0
4,9,593,35,23,44336,38294,120,9,10,785.107562,758.974227,0.033286,300.003,90368,0
4,10,591,23,20,38294,41685,90,9,10,1061.322309,1039.024616,0.021009,300.008,98068,1
4,11,588,32,16,39076,31460,100,2,10,974.087312,974.087312,0.000000,27.819,4766,0
5,1,583,41,60,40022,41910,206,2,10,712.615639,712.615639,0.000000,91.157,4326,1
5,2,581,51,54,37731,39934,214,2,10,751.186810,751.186810,0.000000,38.513,454,0
5,3,591,54,93,39934,41895,298,9,10,1099.523043,986.452333,0.102836,300.009,1,0
5,4,581,93,73,41895,41250,336,9,10,1212.384279,1084.150818,0.105770,300.015,1,0
5,9,593,35,11,44336,40903,96,2,10,667.675561,667.675561,0.000000,7.271,4502,0
5,10,591,11,32,40903,39076,90,9,10,1061.322212,987.722368,0.069347,300.002,63491,0
5,12,584,16,3,31460,36423,42,2,7,544.953604,544.953604,0.000000,1.065,65,0
6,1,583,50,51,44201,37731,206,2,10,712.615637,712.615637,0.000000,76.109,4382,0
