attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,4762.718,4762.718,0,0,0,98.520,307.860,40,41219,292.880,35,44151,372.342,66,43980,398.135,64,44598,576.292,83,38996,521.850,68,44894,818.017,102,44850,347.013,25,43468,164.943,21,34211,249.222,27,38620,236.970,6,39530,286.674,19,44514,190.521,24,25034
1,1,4645.263,4645.263,0,2,7,6839.045,311.864,40,44312,247.222,35,41058,372.342,66,43980,392.712,63,44434,578.389,83,39055,521.034,69,44999,818.017,102,44850,168.809,20,33494,342.648,26,44185,232.262,24,33832,288.057,18,44459,181.190,22,24761,190.716,12,44646
2,1,4513.681,4513.681,0,1,7,12054.208,311.864,40,44312,275.504,39,44879,322.234,62,40159,439.117,69,44547,442.535,61,43736,615.773,101,44294,713.809,86,40761,168.809,20,33494,342.648,26,44185,232.262,24,33832,189.776,18,24936,268.635,22,44284,190.716,12,44646
3,1,4509.254,4509.254,0,2,7,16724.692,311.864,40,44312,274.373,40,44971,322.069,61,40067,439.478,68,44015,440.586,62,44268,615.773,101,44294,713.809,86,40761,168.809,20,33494,342.648,26,44185,232.262,24,33832,184.851,20,24860,189.808,11,44127,272.923,21,44879
4,1,4503.032,4503.032,0,1,6,20752.938,311.864,40,44312,274.373,40,44971,322.069,61,40067,439.478,68,44015,440.586,62,44268,615.773,101,44294,713.809,86,40761,168.809,20,33494,342.648,26,44185,229.565,23,32646,183.192,21,25507,187.942,11,44666,272.923,21,44879
5,0,4503.032,4503.032,1,0,4,22557.051,311.864,40,44312,274.373,40,44971,322.069,61,40067,439.478,68,44015,440.586,62,44268,615.773,101,44294,713.809,86,40761,168.809,20,33494,342.648,26,44185,229.565,23,32646,183.192,21,25507,187.942,11,44666,272.923,21,44879
