pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,7,560.635211,526.277981,0.061283,60.006,1,0
1,2,583,36,65,44351,43780,206,9,0,nan,556.813193,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.003,1,0
1,3,583,65,64,43780,44598,262,9,9,862.931479,677.995209,0.214312,60.005,1,0
1,4,581,64,83,44598,38996,298,9,10,1094.195379,835.154910,0.236741,60.015,1,0
1,5,581,83,68,38996,44894,306,9,6,1473.721913,946.865737,0.357500,60.011,1,0
1,6,591,68,102,44894,44850,344,9,10,1558.840231,1224.631385,0.214396,60.012,1,0
1,7,593,102,25,44850,43468,258,9,10,1223.930222,1029.462772,0.158888,60.006,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457270,425.529719,0.168005,60.002,1655,1
1,9,593,26,27,44185,38620,110,2,10,591.869871,591.862543,0.000012,34.917,7354,0
1,10,584,27,6,38620,39530,70,9,9,472.217457,428.758390,0.092032,60.002,18106,0
1,11,584,6,19,39530,44514,54,2,6,512.324383,512.324383,0.000000,10.651,5457,1
1,12,584,7,24,39585,25034,66,9,10,356.605596,303.765898,0.148174,60.004,11440,1
2,1,588,40,36,41219,44351,156,9,10,557.671637,523.152454,0.061899,60.011,1,1
2,2,583,36,65,41258,43780,206,9,0,nan,523.487466,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.003,1,0
2,3,583,65,63,43780,44434,260,9,9,906.409466,670.073441,0.260739,60.011,1,0
2,4,581,63,83,44434,39055,296,9,10,1137.215583,834.017991,0.266614,60.005,1,0
2,5,581,83,69,39055,44999,308,9,10,1312.588690,945.575053,0.279611,60.023,1,0
2,6,591,69,102,44999,44850,346,9,10,1630.688311,1219.189648,0.252347,60.008,1,0
2,7,593,103,20,44996,33494,250,9,10,995.728146,845.031796,0.151343,60.008,1,0
2,8,593,20,25,33494,44039,94,9,10,480.236233,423.176172,0.118817,60.003,1646,1
2,9,593,20,27,32658,38620,98,2,10,386.991276,386.991276,0.000000,27.803,2475,0
2,10,584,27,18,38620,44459,94,2,10,537.278902,537.278902,0.000000,18.307,2234,0
2,11,584,18,15,44459,19836,70,9,10,411.313078,368.678022,0.103656,60.002,7937,0
2,12,584,15,16,19836,44783,66,9,10,355.578418,303.029472,0.147784,60.003,8934,1
3,1,588,40,36,44312,41258,156,9,10,557.671637,524.573643,0.059350,60.004,1,0
3,5,581,83,69,39055,44999,308,9,10,1326.112245,945.681257,0.286877,60.006,1,0
3,6,591,69,103,44999,44996,348,9,0,nan,1216.379437,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.004,1,0
3,7,593,103,25,44996,44875,260,9,10,1213.576201,1032.769949,0.148986,60.006,1,0
3,8,593,25,20,44875,32658,94,9,10,480.236234,425.396127,0.114194,60.004,1313,0
3,11,584,18,20,44459,19825,80,9,10,448.858443,370.893169,0.173697,60.036,1390,1
3,12,584,21,11,44879,44794,68,2,3,456.123185,456.123185,0.000000,1.669,297,0
4,10,584,27,17,38620,19405,92,9,10,418.566497,343.239942,0.179963,60.003,3718,0
4,11,584,17,21,19405,44879,80,9,10,447.533955,361.807970,0.191552,60.003,1218,0
