pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,10,559.683955,531.021332,0.051212,180.004,1346,1
1,2,583,38,66,44526,43980,212,9,10,624.655840,565.609744,0.094526,180.007,1,0
1,3,583,66,64,43980,44598,264,9,10,750.649146,690.825825,0.079695,180.017,1,0
1,4,581,64,83,44598,38996,298,9,10,1116.234596,849.023299,0.239386,180.014,1,0
1,5,581,83,68,38996,44894,306,9,10,1174.846176,963.633239,0.179779,182.418,1,0
1,6,591,68,102,44894,44850,344,9,10,1514.535034,1234.352819,0.184996,180.011,1,0
1,7,593,102,25,44850,43468,258,9,10,1194.442333,1038.987571,0.130148,180.021,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457269,432.181432,0.155000,180.004,6201,1
1,9,593,26,27,44185,38620,110,2,10,591.869872,591.869872,0.000000,27.695,2180,0
1,10,584,27,6,38620,39530,70,2,6,472.217457,472.217457,0.000000,160.853,41991,1
1,11,584,9,19,44318,44514,60,2,4,515.309185,515.309185,0.000000,1.526,918,1
1,12,584,18,24,44459,25034,88,9,10,477.435243,401.246070,0.159580,180.003,19312,1
2,1,588,37,38,40844,44526,154,9,10,559.683955,528.023720,0.056568,180.008,1170,0
2,2,583,39,65,44726,43780,212,9,10,614.695238,567.158049,0.077335,180.004,1,0
2,3,583,65,63,43780,44434,260,9,10,734.883439,676.324807,0.079684,180.006,1,1
2,4,581,70,83,44680,39055,310,9,10,1161.875155,851.577496,0.267066,180.024,1,0
2,5,581,83,69,39055,44999,308,9,10,1198.575197,959.375085,0.199570,180.011,1,0
2,6,591,69,102,44999,44850,346,9,10,1583.661323,1222.236700,0.228221,180.015,1,1
2,7,593,98,20,44879,33494,240,9,10,971.237768,843.912827,0.131096,180.004,1,0
2,8,593,20,26,33494,44185,96,9,10,511.457273,432.837736,0.153717,180.002,3401,0
2,9,593,26,24,44185,33832,104,2,10,574.910466,574.910466,0.000000,25.777,4231,0
2,10,584,24,10,33832,44373,72,9,10,459.514121,445.286410,0.030963,180.001,62714,0
2,11,584,10,23,44373,25183,70,9,10,404.374986,347.086886,0.141671,180.001,52012,1
2,12,584,10,19,43480,44310,62,2,2,454.799884,454.799884,0.000000,1.338,259,0
3,1,588,37,39,40844,44726,156,9,10,557.671637,527.253231,0.054545,180.002,1245,1
3,2,583,36,58,41258,43534,192,9,10,554.025148,530.562204,0.042350,180.006,167,0
3,3,583,58,70,43534,44680,260,9,8,896.873774,670.073440,0.252879,180.009,1,0
3,5,581,83,73,39055,44970,316,9,10,1129.946098,973.337080,0.138599,180.011,1,0
3,6,591,73,98,44970,44879,346,9,10,1555.097272,1228.369761,0.210101,180.015,1,0
3,9,593,26,23,44185,32646,102,2,10,572.213437,572.213441,0.000000,18.940,1878,0
3,10,584,23,23,32646,26076,96,9,10,443.117644,397.998792,0.101821,180.002,9741,1
3,11,584,21,11,24451,44666,68,9,9,397.955396,349.553597,0.121626,180.002,31108,0
3,12,584,11,18,44666,43379,62,2,4,452.514572,452.472160,0.000094,0.790,1,0
4,1,588,40,36,44312,41258,156,9,10,558.299498,528.365268,0.053617,180.006,1159,0
4,9,593,26,25,44185,34271,106,2,10,575.752421,575.752421,0.000000,13.343,1,0
4,10,584,26,22,34918,25382,100,9,10,440.859253,393.744816,0.106870,180.002,5450,0
4,11,584,22,11,25382,44666,70,9,10,397.574704,347.221040,0.126652,180.002,56268,0
4,12,584,11,17,44666,42732,60,2,3,454.173476,454.173476,0.000000,0.677,1,0
5,8,593,20,26,33494,44185,96,9,10,511.457264,432.813738,0.153764,180.004,16712,0
5,9,593,26,26,44185,34918,108,2,10,573.341584,573.341584,0.000000,9.819,562,0
