pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,77,61,41777,41762,280,9,10,1176.737687,1135.607191,0.034953,480.009,1,0
1,2,591,61,111,41762,41898,348,9,8,1531.869522,1156.472236,0.245058,480.010,1,0
1,3,591,111,49,41898,35572,324,9,10,1309.979038,1091.195488,0.167013,480.030,1,0
1,4,593,49,10,35572,41093,122,2,10,587.364583,587.364583,0.000000,400.471,78722,0
1,5,593,10,29,41093,41335,82,9,10,355.878206,330.388376,0.071625,480.004,51911,1
1,6,593,12,16,44603,36195,60,2,8,405.850990,405.850990,0.000000,8.575,3369,0
1,7,584,16,26,36195,39192,88,9,10,449.744162,405.989252,0.097288,480.002,71878,1
1,8,584,21,17,35817,34849,80,9,10,403.916845,365.599460,0.094865,480.003,72103,1
1,9,584,12,33,28804,40726,94,9,10,515.548181,469.056325,0.090179,480.004,20506,1
1,10,588,37,25,44472,40066,128,9,10,559.268966,553.462228,0.010383,480.008,82880,0
1,11,588,26,55,44496,36991,166,9,10,613.765114,608.868207,0.007978,480.009,42204,0
1,12,583,56,60,37698,41248,236,9,10,607.753739,581.157808,0.043761,480.008,122,0
1,13,583,60,9,41248,10224,142,9,10,532.022910,491.967337,0.075289,480.006,1294,1
2,1,581,77,60,41777,41144,278,9,10,1182.780254,1113.443547,0.058622,480.006,480,1
2,2,591,62,111,43897,41587,350,9,10,1395.997106,1158.845232,0.169880,480.011,1,0
2,3,591,111,50,41587,36501,326,9,10,1346.487165,1078.425509,0.199082,480.028,1,0
2,4,593,50,27,36501,37825,158,2,10,594.815158,594.815158,0.000000,93.468,4964,0
