attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,5027.031,5027.031,0,0,0,60.321,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,194.489,18,42413,290.276,33,43160,206.503,8,43286,296.931,37,37457,239.717,20,43796,296.595,37,40980,269.430,41,43652,325.105,59,43785,391.170,28,16554
1,1,4816.186,4816.186,0,2,6,5595.371,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,196.537,13,44520,189.897,21,36812,263.495,29,41732,293.998,40,43280,285.627,44,42609,289.489,55,43688,305.100,29,17694
2,1,4793.225,4793.225,0,0,9,11171.486,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,193.710,13,44695,186.690,21,36637,263.495,29,41732,289.557,39,42788,273.141,45,43101,289.489,55,43688,305.100,29,17694
3,0,4793.225,4793.225,1,0,4,13126.639,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,193.710,13,44695,186.690,21,36637,263.495,29,41732,289.557,39,42788,273.141,45,43101,289.489,55,43688,305.100,29,17694
