pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,10,559.683955,531.021332,0.051212,180.004,1365,1
1,2,583,38,66,44526,43980,212,9,10,641.122460,558.872345,0.128291,180.006,1,0
1,3,583,66,64,43980,44598,264,9,10,745.173045,689.846636,0.074246,180.006,1,0
1,4,581,64,83,44598,38996,298,9,10,1121.132241,851.124534,0.240835,180.007,1,0
1,5,581,83,68,38996,44894,306,9,10,1058.226367,962.257555,0.090688,180.006,1,1
1,6,591,85,102,40205,44850,378,9,9,1430.945805,1264.972614,0.115988,180.009,1,0
1,7,593,102,25,44850,43468,258,9,10,1209.200351,1042.394173,0.137948,180.015,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457273,433.898152,0.151643,180.002,5565,1
1,9,593,20,27,33494,38620,98,2,10,418.030641,418.030641,0.000000,28.741,3161,0
1,10,584,27,6,38620,39530,70,9,10,472.217453,440.002904,0.068220,180.002,83256,1
1,11,584,9,19,44318,44514,60,2,5,515.309188,515.309188,0.000000,1.595,1140,1
1,12,584,10,24,44373,25034,72,9,10,374.008458,319.573041,0.145546,180.001,39018,1
2,1,588,37,38,40844,44526,154,9,10,559.086053,526.420688,0.058426,180.004,1171,1
2,2,583,35,66,41058,43980,206,9,10,593.333728,533.885457,0.100194,180.006,1,0
2,4,581,64,66,44598,43685,264,9,10,874.926490,806.882630,0.077771,180.061,1,0
2,5,581,66,85,43685,40205,306,9,10,1075.882373,954.539351,0.112785,180.009,1,0
2,7,593,102,26,44850,44185,260,9,10,1236.711192,1037.802905,0.160836,180.008,1,0
2,8,593,26,20,44185,33494,96,9,10,511.457270,428.639080,0.161926,180.002,3124,0
2,9,593,20,24,33494,33832,92,2,10,401.071236,401.071236,0.000000,50.639,4337,0
2,10,584,24,18,33832,44459,88,2,10,520.319496,520.319496,0.000000,14.453,1410,0
2,11,584,18,11,44459,43999,62,2,1,482.395248,482.395248,0.000000,0.513,1,0
2,12,584,11,23,43999,25408,72,9,10,371.905891,320.669237,0.137768,180.003,46648,1
3,1,588,40,35,44312,41058,154,9,10,559.683940,530.944809,0.051349,180.004,1545,0
3,2,583,36,65,41258,43780,206,9,10,581.970241,530.563827,0.088332,180.037,1,0
3,3,583,65,63,43780,44434,260,9,10,730.556671,679.625952,0.069715,180.011,1,0
3,4,581,63,67,44434,43849,264,9,10,913.915647,800.969284,0.123585,180.045,1,0
3,5,581,67,85,43849,40205,308,9,10,1143.253814,963.727075,0.157031,181.607,1,0
3,11,584,18,12,44459,44646,64,2,7,478.773324,478.767385,0.000012,2.238,1,0
3,12,584,12,22,44646,24761,72,9,10,371.905934,319.496409,0.140921,180.007,44262,0
4,1,588,40,36,44312,41258,156,9,10,558.269538,530.175140,0.050324,180.007,1210,0
