pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,6,44394,28261,96,9,10,467.890909,439.528307,0.060618,240.002,12189,1
1,2,584,24,10,28677,44991,72,9,10,406.165126,381.291764,0.061240,240.003,59232,0
1,3,584,10,34,44991,44676,92,2,8,466.282536,466.282536,0.000000,26.483,5808,0
1,4,593,34,14,44676,36579,100,2,10,419.702737,419.702737,0.000000,96.633,14184,0
1,5,593,14,45,36579,44719,122,9,10,584.549181,547.050036,0.064151,240.005,12638,1
1,6,591,48,121,38164,44241,342,9,10,1536.274622,1286.887975,0.162332,240.012,1,1
1,7,582,115,53,40161,44993,340,9,10,1323.595083,1173.832486,0.113148,240.008,1,0
1,8,581,53,88,44993,44749,286,9,10,1062.947148,914.244909,0.139896,240.026,1,0
1,9,583,88,63,44749,44747,306,9,10,995.500114,823.722505,0.172554,240.012,1,0
1,10,583,63,53,44747,42140,236,9,10,617.488486,602.557061,0.024181,240.008,1,0
1,11,588,53,33,42140,44937,176,9,10,611.302602,573.812579,0.061328,240.006,93,0
1,12,588,33,20,44937,18638,110,9,10,426.859040,399.538753,0.064003,240.002,20862,0
2,1,588,22,24,43978,28677,96,9,10,466.142106,448.150138,0.038598,240.002,26884,0
2,4,593,34,11,44676,43134,94,9,10,425.193300,419.683976,0.012957,240.004,25341,0
2,5,593,11,54,43134,42244,134,9,9,574.547004,556.446211,0.031504,240.005,65265,0
2,6,591,54,115,42244,40161,342,9,10,1505.051328,1288.869690,0.143637,240.016,1,0
