pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,10,559.683955,525.857361,0.060439,120.003,1160,1
1,2,583,38,66,44526,43980,212,9,10,611.495621,562.302087,0.080448,120.005,1,1
1,3,583,66,64,44525,44598,264,9,10,724.993427,674.858647,0.069152,120.016,1,0
1,4,581,64,83,44598,38996,298,9,9,1104.249385,849.803469,0.230424,120.015,1,0
1,5,581,83,68,38996,44894,306,9,10,1368.392090,950.420733,0.305447,120.009,1,0
1,6,591,68,102,44894,44850,344,9,10,1528.671467,1225.068773,0.198606,120.013,1,0
1,7,593,102,25,44850,43468,258,9,10,1161.666214,1040.327204,0.104453,120.004,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457273,433.173236,0.153061,120.620,2311,1
1,9,593,26,27,44185,38620,110,2,10,591.869869,591.843696,0.000044,31.881,2207,0
1,10,584,27,6,38620,39530,70,9,10,472.217457,430.603667,0.088124,120.001,26876,1
1,11,584,9,19,44318,44514,60,2,3,515.309188,515.309188,0.000000,2.030,1045,1
1,12,584,18,24,44459,25034,88,9,10,477.435284,401.504583,0.159039,120.007,1699,1
2,1,588,37,38,40844,43981,154,9,10,556.135108,510.029775,0.082903,120.004,2018,0
2,2,583,38,66,43981,44525,212,9,10,618.522798,558.088426,0.097708,120.009,1,0
2,7,593,102,20,44850,33494,248,9,10,1010.331103,861.883566,0.146930,120.006,1,0
2,8,593,20,26,33494,44185,96,9,10,511.457273,430.210900,0.158853,120.003,2172,0
2,9,593,26,24,44185,33832,104,2,10,574.910466,574.910466,0.000000,26.093,1839,0
2,10,584,24,10,33832,44373,72,9,10,459.514094,425.768132,0.073438,120.008,52938,0
2,11,584,10,19,44373,44310,62,2,4,476.074820,476.074820,0.000000,2.434,208,1
2,12,584,10,23,44696,25183,70,9,10,401.052424,334.895710,0.164958,120.002,37490,1
3,1,588,37,38,40844,43981,154,9,10,556.135108,510.029775,0.082903,120.006,2018,0
3,10,584,24,19,33832,43987,90,9,10,508.089944,500.084420,0.015756,120.003,30356,0
3,11,584,19,21,43987,24913,84,9,10,469.220026,397.354277,0.153160,120.002,3007,1
3,12,584,19,12,44497,44966,66,2,10,458.615464,458.615464,0.000000,2.988,1,1
4,1,588,37,38,40844,43981,154,9,10,556.135108,510.029775,0.082903,120.014,2018,0
4,10,584,24,21,33832,24403,94,9,10,419.608313,357.247309,0.148617,120.003,6310,0
4,11,584,21,11,24403,44586,68,9,10,379.049358,323.843432,0.145643,120.004,22238,1
4,12,584,11,20,44411,44877,66,2,10,463.112068,463.086838,0.000054,2.042,1,0
5,10,584,24,21,33832,24578,94,9,10,421.307380,362.510603,0.139558,120.002,3888,0
5,11,584,21,11,24578,44411,68,9,10,379.049380,322.076286,0.150305,120.002,23695,0
