pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,77,61,41777,41762,280,9,10,1180.054316,1101.825600,0.066292,240.005,1,0
1,2,591,61,111,41762,41898,348,9,10,1551.910876,1147.054109,0.260876,240.011,1,0
1,3,591,111,49,41898,35572,324,9,7,1409.996146,1077.389786,0.235892,240.017,1,0
1,4,593,49,10,35572,41093,122,9,10,587.364568,563.222925,0.041102,240.004,32572,0
1,5,593,10,29,41093,41335,82,9,10,355.878235,329.032900,0.075434,240.002,27959,1
1,6,593,12,16,44603,36195,60,2,6,405.850990,405.850990,0.000000,5.376,3596,0
1,7,584,16,26,36195,39192,88,9,10,449.566619,403.331334,0.102844,240.002,26270,0
1,8,584,26,17,39192,34849,90,9,10,409.355846,374.058328,0.086227,240.003,22710,1
1,9,584,17,33,32179,40726,104,9,10,507.230114,480.547409,0.052605,240.003,35104,1
1,10,588,38,25,44771,40066,130,9,10,558.467997,549.514169,0.016033,240.003,21798,1
1,11,588,34,56,43719,41421,184,9,10,604.737912,569.930593,0.057558,240.008,32,0
1,12,583,57,60,42128,41248,238,9,10,625.113123,578.836018,0.074030,240.009,1,0
1,13,583,60,9,41248,10224,142,9,10,532.022922,482.932208,0.092272,240.005,2073,1
2,1,581,77,60,41777,41144,278,9,10,1218.223824,1102.261802,0.095189,240.018,1,0
2,2,591,60,111,41144,41587,346,9,10,1504.551882,1144.242041,0.239480,240.013,1,1
2,3,591,103,50,38116,36501,310,9,9,1251.014354,1043.065719,0.166224,240.014,1,0
2,4,593,50,27,36501,37825,158,2,10,594.815158,594.815158,0.000000,56.736,713,1
2,5,593,24,12,31677,44603,76,2,10,327.453371,327.453371,0.000000,14.062,2981,0
2,6,593,13,16,44908,36195,62,2,7,411.168528,411.168528,0.000000,10.198,4163,0
2,7,584,17,26,37245,41862,90,9,10,461.957522,443.681246,0.039563,240.006,46687,0
2,8,584,26,12,41862,28134,80,9,9,384.265102,368.311620,0.041517,240.002,55494,0
2,9,584,12,29,28134,41118,86,9,9,424.174979,415.993878,0.019287,240.006,83568,1
2,10,588,29,33,43555,41975,128,9,10,544.957415,529.715381,0.027969,240.005,15571,0
2,11,588,33,58,41975,43872,186,9,5,608.952592,575.507286,0.054923,240.007,133,1
2,12,583,59,60,41578,44774,242,9,10,706.925101,630.390658,0.108264,240.005,1,0
2,13,583,60,9,44774,6698,142,9,10,532.438351,492.402962,0.075193,240.003,1444,1
3,1,581,77,68,41777,44615,294,9,10,1304.158872,1144.499663,0.122423,240.009,1,0
3,2,591,68,103,44615,38116,346,9,10,1676.906815,1141.845249,0.319077,240.024,1,0
3,3,591,103,52,38116,42344,314,9,10,1275.877774,1019.951564,0.200588,240.009,1,0
3,4,593,52,22,42344,30140,152,2,10,592.211904,592.211904,0.000000,147.791,13422,0
3,5,593,22,13,30140,44908,74,2,10,336.170633,336.170633,0.000000,24.345,3136,0
3,6,593,13,18,44908,37732,66,2,6,403.784388,403.784388,0.000000,4.963,2642,0
3,7,584,19,26,38127,41862,94,9,10,455.740033,442.624262,0.028779,240.005,40784,0
3,8,584,26,12,41862,25697,80,9,10,385.376050,360.682118,0.064077,240.002,57684,0
3,9,584,12,29,25697,43555,86,9,10,424.174978,413.603367,0.024923,240.003,82372,0
3,10,588,29,32,43555,44269,126,2,10,538.151459,538.151459,0.000000,175.551,24052,0
3,11,588,32,59,44269,41578,186,9,10,608.952603,580.700876,0.046394,240.010,154,0
3,12,583,59,9,41578,6698,140,9,10,403.862771,358.262655,0.112910,240.017,1126,0
3,13,583,9,60,6698,44774,142,9,10,532.022988,489.776755,0.079407,240.006,1105,0
4,4,593,52,21,42344,29745,150,2,10,591.344747,591.344747,0.000000,170.110,19900,0
4,5,593,21,13,29745,44908,72,2,10,335.303525,335.303525,0.000000,17.176,2604,0
4,6,593,13,19,44908,38127,68,2,10,401.560073,401.560073,0.000000,6.263,2090,0
4,7,584,20,26,38492,41862,96,9,10,462.837331,457.729117,0.011037,240.003,33665,0
5,4,593,52,20,42344,29380,148,2,10,582.812950,582.812950,0.000000,150.571,13551,0
5,5,593,20,13,29380,44908,70,2,10,326.771663,326.771663,0.000000,18.536,4840,0
5,6,593,13,20,44908,38492,70,2,7,408.657370,408.657370,0.000000,4.378,1063,0
