pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,35,63,43347,43548,200,2,10,775.269112,775.269112,0.000000,359.368,20120,0
1,2,581,63,88,43548,43825,306,9,10,1257.562495,1118.805980,0.110338,420.013,211,0
1,3,591,88,32,43825,38138,244,9,10,1114.750082,1060.799044,0.048397,420.007,2398,0
1,4,593,33,47,38728,42335,164,9,10,705.674982,694.319037,0.016092,420.005,11551,1
1,5,591,34,84,43215,43299,240,2,10,964.417398,964.417398,0.000000,354.295,37782,0
1,6,581,84,79,43299,43889,330,9,10,1133.803201,1042.160721,0.080828,420.011,1,0
1,7,583,80,48,44535,43418,260,9,10,985.891968,893.065211,0.094155,420.008,1,0
1,8,588,48,4,43418,41179,108,9,10,671.799745,609.636167,0.092533,420.007,10170,1
1,9,584,41,23,44149,43412,132,2,10,698.919102,698.919102,0.000000,106.352,12507,0
1,10,593,23,23,43412,43774,96,2,10,402.437946,402.437946,0.000000,15.898,3136,0
1,11,593,23,42,43774,43750,134,9,10,551.057184,528.766048,0.040452,420.004,33617,0
1,12,588,42,10,43750,13213,108,2,10,518.827647,518.827647,0.000000,41.658,3467,0
2,1,583,36,62,43695,42902,200,9,10,771.390657,758.285716,0.016989,420.004,25263,0
2,2,581,62,88,42902,43825,304,9,10,1259.631565,1138.735611,0.095977,420.012,3001,0
2,3,591,88,46,43825,37848,272,9,10,1101.576245,1061.670309,0.036226,420.010,2282,0
2,4,593,46,34,37848,43215,164,9,10,705.674977,696.069951,0.013611,420.006,13649,0
2,5,591,34,84,43215,43299,240,9,10,964.417380,945.987588,0.019110,420.009,22355,0
2,6,581,84,80,43299,44535,332,9,10,1131.889187,1035.811834,0.084882,420.007,1,0
2,7,583,80,11,44535,40448,186,2,10,787.402165,787.402165,0.000000,140.532,3019,1
2,8,588,15,41,42743,44149,116,9,10,717.883517,623.955829,0.130840,420.003,5988,1
2,9,584,14,23,44376,43412,78,2,5,518.576509,518.576509,0.000000,53.212,19922,0
3,6,581,84,76,43299,42240,324,9,10,1092.048245,1007.792981,0.077153,420.017,1,0
3,7,583,76,42,42240,42516,240,9,10,899.287207,840.258677,0.065639,420.008,1,0
3,8,588,42,14,42516,44376,116,9,10,703.217812,619.812115,0.118606,420.004,8943,0
