attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,28.763,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6599.147,6599.147,0,3,8,11171.491,314.981,42,41945,424.132,62,42052,428.106,71,42669,657.520,79,41328,581.401,68,38943,774.644,42,44955,837.019,87,41965,239.349,27,40758,563.641,37,43208,489.221,28,41077,746.139,18,42929,351.736,16,29813,191.258,3,36423
2,1,6462.376,6462.376,0,2,8,18632.852,314.981,42,41945,424.132,62,42052,702.833,98,43334,380.264,52,40663,581.401,68,38943,774.644,42,44955,837.019,87,41965,549.050,37,44135,236.347,26,39553,489.221,28,41077,615.199,13,38456,366.028,22,34564,191.258,3,36423
3,1,6327.692,6327.692,0,2,6,24367.389,312.234,41,40022,424.132,62,42052,360.386,50,39014,709.838,100,44983,581.401,68,38943,774.644,42,44955,837.019,87,41965,552.838,38,44500,257.582,30,44363,358.672,10,38851,600.207,26,35507,367.481,23,36487,191.258,3,36423
4,1,6136.613,6136.613,0,2,9,32553.714,312.234,41,40022,421.547,61,42003,362.779,51,39334,618.691,100,41599,492.883,68,42056,774.644,42,44955,837.019,87,41965,575.776,40,44431,223.423,28,44432,358.672,10,38851,600.207,26,35507,367.481,23,36487,191.258,3,36423
5,1,6135.982,6135.982,0,1,7,38113.341,312.234,41,40022,419.803,60,41910,362.779,51,39334,618.691,100,41599,493.996,69,42149,774.644,42,44955,837.019,87,41965,575.776,40,44431,223.423,28,44432,358.672,10,38851,600.207,26,35507,367.481,23,36487,191.258,3,36423
6,1,6116.561,6116.561,0,0,4,40621.097,333.596,50,44201,379.020,51,37731,362.779,51,39334,618.691,100,41599,493.996,69,42149,774.644,42,44955,837.019,87,41965,575.776,40,44431,223.423,28,44432,358.672,10,38851,600.207,26,35507,367.481,23,36487,191.258,3,36423
7,0,6116.561,6116.561,1,0,1,40795.224,333.596,50,44201,379.020,51,37731,362.779,51,39334,618.691,100,41599,493.996,69,42149,774.644,42,44955,837.019,87,41965,575.776,40,44431,223.423,28,44432,358.672,10,38851,600.207,26,35507,367.481,23,36487,191.258,3,36423
