pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,35,63,43347,43548,200,9,10,775.269008,737.441103,0.048793,180.004,1335,0
1,2,581,63,88,43548,43825,306,9,10,1248.615583,1120.001384,0.103005,180.017,11,0
1,3,591,88,32,43825,38138,244,9,10,1127.138978,1061.020818,0.058660,180.007,41,0
1,4,593,33,47,38728,42335,164,9,10,706.240560,679.396006,0.038010,180.005,260,1
1,5,591,47,84,38508,43299,266,9,10,1014.669800,986.049484,0.028207,180.007,1173,0
1,6,581,84,79,43299,43889,330,9,10,1203.108270,1023.767681,0.149064,180.013,1,0
1,7,583,80,48,44535,43418,260,9,10,1032.346014,878.540603,0.148986,180.013,1,0
1,8,588,48,4,43418,41179,108,9,10,670.302954,592.327397,0.116329,180.011,2816,1
1,9,584,41,23,44149,43412,132,2,10,698.919102,698.919102,0.000000,103.822,13815,0
1,10,593,23,23,43412,43774,96,2,10,402.437950,402.437950,0.000000,10.254,1836,0
1,11,593,23,42,43774,43750,134,9,10,553.743539,519.028911,0.062691,180.004,1650,0
1,12,588,42,10,43750,13213,108,2,10,518.827647,518.827647,0.000000,56.485,4243,1
2,1,583,36,62,43695,42902,200,9,10,771.390637,737.541996,0.043880,180.007,1434,0
2,2,581,62,88,42902,43825,304,9,10,1296.358233,1122.310122,0.134259,180.007,3,0
2,3,591,88,33,43825,42555,246,9,10,1110.081503,1030.986190,0.071252,180.008,126,1
2,4,593,36,47,44456,38508,170,9,10,687.897683,671.876830,0.023290,180.005,2740,1
2,5,591,35,84,44472,43299,242,9,10,966.337609,918.428223,0.049578,180.007,411,0
2,6,581,84,80,43299,44535,332,9,10,1159.426211,1026.057963,0.115030,180.011,1,0
2,7,583,80,11,44535,40448,186,2,10,787.402165,787.402165,0.000000,137.110,2622,1
2,8,588,15,41,42743,44149,116,9,10,708.327318,627.997480,0.113408,180.005,2293,1
2,9,584,13,23,43025,43412,76,2,10,491.658908,491.658908,0.000000,139.480,36319,0
2,11,593,23,24,43774,28172,98,2,10,446.313232,446.313232,0.000000,9.919,382,0
2,12,588,24,28,28172,28791,108,2,10,518.827647,518.827647,0.000000,38.519,4558,0
3,2,581,62,85,42902,41924,298,9,10,1326.287761,1107.226876,0.165168,180.022,62,0
3,3,591,85,48,41924,38492,270,9,10,1120.310249,1082.346511,0.033887,180.011,1514,0
3,4,593,48,35,38492,44472,170,9,10,687.897683,669.802828,0.026305,180.007,4907,0
3,6,581,84,76,43299,42240,324,9,10,1082.364713,991.678429,0.083785,180.009,1,0
3,7,583,76,43,42240,43867,242,9,10,914.854612,855.379075,0.065011,180.005,1,0
3,8,588,43,13,43867,43025,116,9,10,712.586754,614.791372,0.137240,180.003,2784,0
