pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,35,41219,44151,154,9,10,559.683944,538.271302,0.038258,360.003,14145,1
1,2,583,38,66,44526,43980,212,9,10,611.495621,580.133984,0.051287,360.012,93,1
1,3,583,66,64,44525,44598,264,9,10,706.927000,689.699773,0.024369,360.010,513,0
1,4,581,64,83,44598,38996,298,9,10,1057.831563,857.412805,0.189462,360.011,1,0
1,5,581,83,68,38996,44894,306,9,10,1223.537674,968.687926,0.208289,360.007,12,0
1,6,591,68,102,44894,44850,344,9,10,1486.997771,1236.455986,0.168488,360.018,1,0
1,7,593,102,25,44850,43468,258,9,10,1156.018167,1043.611884,0.097236,360.005,1,0
1,8,593,25,21,43468,34211,96,9,10,511.457269,437.863241,0.143891,360.004,11206,1
1,9,593,26,27,44185,38620,110,2,10,591.869869,591.843696,0.000044,32.727,2207,0
1,10,584,27,6,38620,39530,70,2,10,472.217452,472.217452,0.000000,305.667,93652,1
1,11,584,9,19,44318,44514,60,2,3,515.309188,515.309188,0.000000,2.013,1045,1
1,12,584,18,24,44459,25034,88,9,10,477.435247,403.737068,0.154363,360.004,28803,1
2,1,588,37,38,40844,43981,154,9,10,555.537214,535.773215,0.035576,360.004,13550,1
2,2,583,35,66,40513,44525,206,9,10,593.663412,534.248558,0.100082,360.014,1,0
2,7,593,102,20,44850,33494,248,9,10,990.918858,872.562422,0.119441,360.011,1,0
2,8,593,20,26,33494,44185,96,9,10,511.457267,434.822509,0.149836,360.004,15013,0
2,9,593,26,24,44185,33832,104,2,10,574.910466,574.910466,0.000000,26.256,1839,0
2,10,584,24,10,33832,44373,72,2,10,459.514094,459.514094,0.000000,246.191,111612,0
2,11,584,10,19,44373,44310,62,2,4,476.074820,476.074820,0.000000,2.516,208,1
2,12,584,10,23,44696,25183,70,9,10,390.785739,338.768337,0.133110,360.002,145891,1
3,1,588,40,35,44312,40513,154,9,10,556.135114,533.864481,0.040045,360.004,12256,0
3,10,584,24,19,33832,43987,90,2,10,508.089944,508.089944,0.000000,126.409,34558,0
3,11,584,19,21,43987,25233,84,9,10,458.410608,392.628863,0.143500,360.004,26893,1
3,12,584,22,12,44284,44646,72,2,2,459.350667,459.350667,0.000000,1.525,1,0
4,10,584,24,18,33832,24936,88,9,10,417.618451,390.460251,0.065031,360.002,36645,0
4,11,584,18,22,24936,44284,84,9,10,457.247680,393.827144,0.138701,360.003,37385,1
4,12,584,20,12,44360,44646,68,2,7,462.731266,462.731266,0.000000,1.929,317,1
5,1,588,40,35,44312,40513,154,9,10,556.135114,533.867456,0.040040,360.006,12360,0
5,10,584,24,20,33832,24860,92,9,10,412.994928,352.755022,0.145861,360.002,25127,0
5,11,584,20,21,24860,44879,86,9,10,457.773993,399.359608,0.127605,360.005,18068,0
5,12,584,21,11,44879,44127,68,2,5,462.731266,462.731266,0.000000,1.384,431,0
