pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,87,58,43418,43833,294,9,10,1264.026552,1152.423536,0.088292,360.037,1,0
1,2,591,58,111,43833,43366,342,9,10,1329.388259,1094.097500,0.176992,360.008,1,0
1,3,591,111,43,43366,42365,312,9,10,1295.910198,1092.634997,0.156859,360.013,1,0
1,4,593,43,18,42365,42413,126,9,10,606.885986,554.247125,0.086736,360.003,23067,0
1,5,593,19,32,44427,41146,106,9,10,461.089950,429.626320,0.068238,360.004,16933,0
1,6,584,33,7,42659,41773,84,9,10,484.590883,433.293727,0.105857,360.002,32472,1
1,7,584,9,37,44111,37457,96,9,10,448.929386,412.187876,0.081843,360.003,38117,1
1,8,584,13,20,44520,43796,70,2,5,436.196850,436.196850,0.000000,2.278,784,1
1,9,588,21,37,44727,40980,120,2,8,526.297280,526.279810,0.000033,42.329,4559,1
1,10,588,40,41,43280,43652,166,9,10,560.628510,515.215546,0.081004,360.004,109,0
1,11,583,41,59,43652,43785,204,9,10,553.321945,534.047912,0.034833,360.011,1166,1
1,12,583,51,28,42868,16554,162,9,10,552.587524,518.500985,0.061685,360.005,1421,1
2,1,581,87,58,43418,43833,294,9,10,1255.215614,1159.151226,0.076532,360.015,1,0
2,3,591,111,43,43366,42365,312,9,10,1449.253984,1069.460119,0.262062,360.009,1,0
2,4,593,43,19,42365,44427,128,9,10,607.499265,552.141957,0.091123,360.004,13154,0
2,5,593,19,31,44427,40321,104,9,10,457.921689,437.301431,0.045030,360.003,42520,0
2,6,584,31,33,40321,37048,132,9,10,529.012016,490.250257,0.073272,360.005,8489,0
2,7,584,33,12,37048,43589,94,9,10,444.444041,408.669633,0.080492,360.004,51699,1
2,8,584,13,18,44695,42427,66,2,9,425.254728,425.254728,0.000000,3.582,2458,1
2,9,588,20,40,44055,43280,124,2,10,527.128174,527.128174,0.000000,70.797,6493,0
2,10,588,40,49,43280,44569,182,9,10,615.642684,564.531134,0.083021,360.008,89,0
2,11,583,49,53,44569,26542,208,9,10,564.957095,509.520686,0.098125,360.008,28,0
2,12,583,53,26,26542,32880,162,9,10,552.587568,516.620204,0.065089,360.004,2152,0
3,6,584,31,32,40321,35942,130,9,10,526.061874,497.862963,0.053604,360.007,12607,0
3,7,584,32,11,35942,43067,90,9,10,441.864763,403.656534,0.086470,360.002,38112,1
3,8,584,30,20,34163,44055,104,9,10,458.448326,437.753404,0.045141,360.002,43345,1
3,9,588,22,40,43554,43280,128,2,10,518.665795,518.665795,0.000000,61.909,4562,0
4,6,584,31,13,40321,44846,92,9,10,460.955849,400.476087,0.131205,360.003,7578,1
4,7,584,11,28,44951,34664,82,9,10,425.662531,405.269579,0.047909,360.002,55580,1
4,8,584,11,22,44338,43554,70,2,4,425.629680,425.615554,0.000033,0.788,1,1
4,9,588,23,40,44485,43280,130,2,10,518.475037,518.475037,0.000000,57.200,2988,0
5,5,593,19,33,44427,40216,108,2,10,438.440127,438.440127,0.000000,293.974,92586,1
5,6,584,31,28,39793,35277,122,2,8,469.521409,469.521409,0.000000,44.347,4682,1
5,7,584,27,10,33951,43407,78,9,10,423.795418,407.089549,0.039420,360.003,72108,1
5,8,584,11,23,44734,44485,72,2,10,424.408076,424.401748,0.000015,2.009,1,0
6,4,593,43,21,42365,44850,132,9,10,604.839591,552.841823,0.085970,360.007,37183,0
6,5,593,21,32,44850,41119,110,9,10,436.767654,431.851394,0.011256,360.002,118538,0
6,6,584,32,26,41119,32624,120,2,10,468.189385,468.189385,0.000000,37.263,3210,0
6,7,584,26,11,32624,44734,78,9,10,423.795432,407.122661,0.039342,360.003,70449,0
