attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,27.369,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6646.842,6646.842,0,2,7,4704.262,352.260,43,41997,420.871,62,42432,466.781,65,42775,620.232,84,40790,580.701,66,39263,823.084,46,44912,837.019,87,41965,258.059,30,40031,563.432,34,43935,489.221,28,41077,692.189,16,42652,351.736,16,29813,191.258,3,36423
2,1,6457.580,6457.580,0,2,8,8583.376,312.234,41,40022,421.905,63,42484,618.151,75,38759,449.220,74,44806,613.353,70,39220,774.644,42,44955,837.019,87,41965,576.060,36,44746,229.248,28,39220,358.672,10,38851,722.627,34,44878,353.189,17,31736,191.258,3,36423
3,1,6360.826,6360.826,0,1,8,12109.887,312.234,41,40022,421.905,63,42484,367.629,54,38854,689.943,95,44711,613.353,70,39220,774.644,42,44955,837.019,87,41965,237.844,31,42641,550.115,32,41047,358.672,10,38851,645.306,31,40682,360.905,21,36210,191.258,3,36423
4,1,6352.684,6352.684,0,1,9,15240.961,312.234,41,40022,421.905,63,42484,367.629,54,38854,697.767,96,44810,613.353,70,39220,774.644,42,44955,823.615,86,41866,549.050,37,44135,236.347,26,39553,358.672,10,38851,645.306,31,40682,360.905,21,36210,191.258,3,36423
5,1,6191.968,6191.968,0,2,5,17740.701,312.234,41,40022,419.319,62,42435,370.022,55,39174,720.568,106,44538,430.029,60,39221,774.644,42,44955,823.615,86,41866,549.050,37,44135,236.347,26,39553,358.672,10,38851,645.306,31,40682,360.905,21,36210,191.258,3,36423
6,1,6171.916,6171.916,0,1,5,19829.631,333.596,50,44201,376.792,52,38163,370.022,55,39174,720.568,106,44538,431.141,61,39314,774.644,42,44955,823.615,86,41866,549.050,37,44135,236.347,26,39553,358.672,10,38851,645.306,31,40682,360.905,21,36210,191.258,3,36423
7,0,6171.916,6171.916,1,0,4,21054.118,333.596,50,44201,376.792,52,38163,370.022,55,39174,720.568,106,44538,431.141,61,39314,774.644,42,44955,823.615,86,41866,549.050,37,44135,236.347,26,39553,358.672,10,38851,645.306,31,40682,360.905,21,36210,191.258,3,36423
