attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,28.383,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6376.884,6376.884,0,4,8,7148.560,314.981,42,41945,424.132,62,42052,550.327,61,44157,523.751,89,39840,580.872,65,39063,794.360,45,44835,837.019,87,41965,242.267,32,42361,364.146,37,44388,455.898,23,38294,746.139,18,42929,351.736,16,29813,191.258,3,36423
2,1,6328.445,6328.445,0,5,10,14437.083,312.234,41,40022,421.547,61,42003,550.327,61,44157,536.330,87,37774,572.099,69,41277,794.360,45,44835,816.891,85,41145,250.261,34,44654,329.067,34,41817,455.898,23,38294,744.984,20,43928,353.189,17,31736,191.258,3,36423
3,1,6279.056,6279.056,0,3,10,21169.477,312.234,41,40022,421.547,61,42003,557.206,70,40995,509.189,77,40834,571.939,72,41157,774.644,42,44955,813.094,86,41247,250.261,34,44654,329.210,35,44336,455.898,23,38294,738.882,20,41685,353.696,16,31460,191.258,3,36423
4,1,6131.523,6131.523,0,1,8,28362.239,312.234,41,40022,419.803,60,41910,372.167,54,39934,680.784,93,41895,573.051,73,41250,774.644,42,44955,813.094,86,41247,250.261,34,44654,329.210,35,44336,338.466,11,40903,722.856,32,39076,353.696,16,31460,191.258,3,36423
5,1,6112.102,6112.102,0,0,6,30844.309,333.596,50,44201,379.020,51,37731,372.167,54,39934,680.784,93,41895,573.051,73,41250,774.644,42,44955,813.094,86,41247,250.261,34,44654,329.210,35,44336,338.466,11,40903,722.856,32,39076,353.696,16,31460,191.258,3,36423
6,0,6112.102,6112.102,1,0,1,31043.435,333.596,50,44201,379.020,51,37731,372.167,54,39934,680.784,93,41895,573.051,73,41250,774.644,42,44955,813.094,86,41247,250.261,34,44654,329.210,35,44336,338.466,11,40903,722.856,32,39076,353.696,16,31460,191.258,3,36423
