attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,7153.905,7153.905,0,0,0,49.754,349.352,48,43996,336.889,61,43989,545.290,80,43988,1041.356,94,43986,669.603,29,43992,1049.784,83,43998,422.495,51,43988,575.621,35,43976,929.640,33,43983,501.025,25,43948,336.923,32,43908,167.548,8,34748,228.378,1,9565
1,1,6632.223,6632.223,0,2,5,11165.748,349.352,48,43996,340.038,62,44049,545.290,80,43988,626.318,31,43408,706.397,84,44244,1269.932,90,44264,318.214,38,43657,478.836,50,44020,867.000,31,44270,507.386,24,44293,260.353,24,35970,115.551,9,6980,247.554,9,44926
2,1,6378.292,6378.292,0,2,7,22635.854,349.352,48,43996,340.038,62,44049,536.070,79,43950,701.960,79,43056,1050.379,86,44188,647.101,42,44949,303.810,36,43380,409.849,49,43356,913.217,31,43828,506.078,25,44331,260.353,24,35970,112.270,10,11740,247.816,9,41272
3,1,6263.792,6263.792,0,4,8,31881.737,348.925,47,43577,325.444,61,43885,536.070,79,43950,708.214,80,44941,1049.637,88,44526,647.101,42,44949,295.480,35,42024,416.913,50,44712,908.410,32,44794,479.278,23,44739,300.502,34,44696,0.000,0,0,247.816,9,41272
4,1,6254.723,6254.723,0,0,9,41885.976,348.925,47,43577,325.444,61,43885,536.070,79,43950,708.214,80,44941,1049.637,88,44526,647.101,42,44949,295.480,35,42024,464.281,51,44542,853.078,32,44962,478.172,22,44741,300.502,34,44696,0.000,0,0,247.816,9,41272
5,1,6252.239,6252.239,0,0,2,45270.994,348.925,47,43577,325.444,61,43885,536.070,79,43950,708.214,80,44941,1049.637,88,44526,647.101,42,44949,295.480,35,42024,465.808,52,44843,849.068,31,44661,478.172,22,44741,300.502,34,44696,0.000,0,0,247.816,9,41272
6,0,6252.239,6252.239,1,0,2,46879.578,348.925,47,43577,325.444,61,43885,536.070,79,43950,708.214,80,44941,1049.637,88,44526,647.101,42,44949,295.480,35,42024,465.808,52,44843,849.068,31,44661,478.172,22,44741,300.502,34,44696,0.000,0,0,247.816,9,41272
