pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,588,40,6,44394,28261,96,9,10,464.177096,456.506325,0.016526,300.004,73297,1
1,2,584,25,10,29538,44991,74,9,10,415.364215,381.498045,0.081534,300.002,109757,1
1,3,584,18,34,43108,44676,108,2,10,443.185986,443.185986,0.000000,80.534,12629,0
1,4,593,34,14,44676,36579,100,2,10,419.702716,419.702716,0.000000,128.025,10223,0
1,5,593,14,45,36579,44719,122,9,10,584.549154,547.003536,0.064230,300.002,17870,0
1,6,591,45,121,44719,44241,336,9,10,1520.805987,1327.220440,0.127291,300.005,1,0
1,7,582,122,52,44433,44801,352,9,10,1442.566550,1221.788048,0.153046,300.011,1,0
1,8,581,53,87,44966,44584,284,9,10,1016.941335,906.944856,0.108164,300.005,1,1
1,9,583,85,63,45000,44747,300,9,10,961.440369,809.148657,0.158400,300.014,1,0
1,10,583,63,53,44747,42140,236,9,10,620.523001,600.442516,0.032361,300.009,14,0
1,11,588,53,33,42140,44937,176,9,10,611.130114,575.854732,0.057722,300.008,306,0
1,12,588,33,20,44937,18638,110,9,10,426.859040,404.825990,0.051617,300.003,38336,0
2,1,588,21,17,43117,31421,80,2,10,443.222356,443.222356,0.000000,39.060,9667,1
2,2,584,19,18,40860,43108,78,2,5,422.721919,422.721919,0.000000,3.071,47,0
2,3,584,18,33,43108,42771,106,2,10,442.388700,442.388700,0.000000,64.932,10640,1
2,4,593,33,15,41503,38484,100,2,10,401.913252,401.913252,0.000000,76.813,11151,1
2,5,593,17,45,41515,44719,128,9,10,584.877185,550.685128,0.058460,300.003,29271,0
2,6,591,45,122,44719,44433,338,9,10,1546.434369,1328.561674,0.140887,300.011,1,0
2,7,582,123,54,44548,44435,358,9,1,3033.228165,1165.202240,0.615854,300.008,1,0
2,8,581,54,85,44435,45000,282,9,10,1075.187157,902.590479,0.160527,300.069,1,0
2,12,588,33,20,44937,18638,110,9,10,426.859040,409.972088,0.039561,300.004,44514,0
3,1,588,19,19,33678,40860,80,2,9,443.222356,443.222356,0.000000,66.771,14352,0
3,2,584,19,18,40860,44376,78,2,2,420.625524,420.625524,0.000000,2.657,424,0
3,3,584,18,31,44376,38472,102,2,10,424.478453,424.478453,0.000000,91.218,11852,0
3,4,593,31,17,38472,41515,100,2,10,401.913247,401.913247,0.000000,105.788,17715,0
3,5,593,17,45,41515,44719,128,9,10,584.877187,547.813321,0.063370,300.004,27613,1
3,6,591,49,123,42043,44548,348,9,10,1502.587921,1287.861695,0.142904,300.012,1,1
3,7,582,118,54,42809,44435,348,9,10,1322.381962,1136.240501,0.140762,300.022,1,0
4,4,593,31,13,38472,44191,92,2,10,391.985753,391.985753,0.000000,54.235,9255,0
4,5,593,13,54,44191,43782,138,9,10,568.507813,543.461187,0.044057,300.003,53307,0
4,6,591,54,118,43782,42809,348,9,10,1590.146448,1285.956582,0.191297,300.007,1,0
