pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
3,12,584,22,3,34564,36423,54,2,10,557.285634,557.245129,0.000073,1.998,1,0
4,1,583,41,62,40022,42052,210,9,10,717.352836,692.819606,0.034200,60.360,1,0
4,2,581,62,73,42052,42164,274,9,5,1044.232497,885.345526,0.152157,60.004,1,1
4,3,591,73,74,42164,40179,298,9,10,1137.500642,843.227642,0.258701,60.006,1,0
4,4,581,75,73,40278,41470,300,9,5,1286.683603,949.115038,0.262356,60.010,1,0
4,6,591,40,85,44082,41145,254,9,10,2191.318661,1342.812327,0.387213,60.004,1,0
4,7,593,85,36,41145,40160,246,9,10,1130.635204,1012.958167,0.104080,60.011,1,0
4,8,584,36,29,40160,44337,134,9,10,568.233631,493.230961,0.131993,60.006,1755,1
4,9,593,26,26,39648,40268,108,2,10,664.880214,664.880214,0.000000,15.140,4649,1
4,10,591,23,14,35107,39177,78,9,10,941.995766,915.417010,0.028215,60.001,8086,1
4,11,588,26,23,33381,36487,102,2,10,971.010677,971.010677,0.000000,21.321,3206,0
4,12,584,23,3,36487,36423,56,2,10,558.738848,558.738848,0.000000,0.888,1,0
5,1,583,41,62,40022,42052,210,9,10,717.122864,694.104300,0.032098,60.307,1,0
5,2,581,62,73,42052,42164,274,9,2,1907.194008,880.911057,0.538111,60.012,1,0
5,3,591,73,75,42164,40278,300,9,9,1196.639583,850.036631,0.289647,60.007,1,0
5,4,581,75,72,40278,40101,298,9,10,1028.067327,953.745447,0.072293,60.009,1,0
5,5,583,72,40,40101,44082,228,9,10,1441.594186,1264.192615,0.123059,60.011,1,0
5,7,593,85,39,41145,44849,252,9,10,1182.112020,1080.368293,0.086069,60.012,1,0
5,8,584,39,29,44849,44809,140,9,10,603.764520,513.964138,0.148734,60.010,1067,1
5,9,593,31,11,44853,40903,88,2,10,583.528101,583.528101,0.000000,2.957,1,0
5,10,591,11,26,40903,33381,78,9,10,941.995783,919.706444,0.023662,60.003,5528,0
6,2,581,62,74,42052,43533,276,9,10,937.994328,896.576818,0.044155,60.005,1,0
6,3,591,74,74,43533,40176,300,9,8,1055.848856,866.895881,0.178958,60.006,1,1
6,4,581,101,72,44563,40101,350,9,2,1506.867756,1088.414696,0.277697,60.011,1,0
6,6,591,40,86,44082,41247,256,9,8,1582.013989,1342.822380,0.151194,60.006,1,1
6,7,593,86,37,40336,44805,250,9,10,1195.894393,1079.836557,0.097047,61.702,1,0
6,8,584,37,31,44805,44853,140,9,10,616.953242,520.339597,0.156598,60.003,1450,0
7,2,581,62,47,42052,39146,222,9,10,760.752308,738.355652,0.029440,60.009,1,0
7,3,591,47,101,39146,44563,300,9,0,nan,859.889665,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.003,1,0
7,5,583,72,40,40101,44993,228,9,10,1235.971053,1162.250455,0.059646,60.017,1,0
7,6,591,40,86,44993,40336,256,9,10,1597.313727,1099.263377,0.311805,60.022,1,0
