pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,87,58,43418,43833,294,9,10,1490.844177,1118.605561,0.249683,60.011,1,0
1,2,591,58,111,43833,43366,342,9,7,1368.005473,1084.190073,0.207467,60.010,1,0
1,3,591,111,43,43366,42365,312,9,5,1536.920940,1059.176914,0.310845,60.012,1,0
1,4,593,43,18,42365,42413,126,9,10,606.908622,536.474577,0.116054,60.004,1417,0
1,5,593,19,32,44427,41146,106,9,10,461.089950,404.583715,0.122549,60.004,1214,0
1,6,584,33,7,42659,41773,84,9,10,483.112746,421.960679,0.126579,60.003,1598,1
1,7,584,9,37,44111,37457,96,9,10,476.593527,400.146329,0.160403,60.004,3910,1
1,8,584,19,20,38478,43796,82,9,10,399.148082,380.323323,0.047162,60.002,12509,1
1,9,588,22,37,44947,40980,122,9,10,525.584846,507.194223,0.034991,60.003,2929,1
1,10,588,40,41,43280,43652,166,9,10,563.065137,504.582597,0.103865,60.005,1,1
1,11,583,50,59,43169,43785,222,9,3,751.280912,538.532836,0.283180,60.010,1,1
1,12,583,50,28,42233,16554,160,9,10,548.105503,505.404650,0.077906,60.003,1,1
2,1,581,87,58,43418,43833,294,9,10,1387.883038,1118.914804,0.193797,60.024,1,0
2,3,591,111,43,43366,42365,312,9,10,1587.496281,1060.191158,0.332161,60.008,1,0
2,4,593,43,19,42365,44427,128,9,10,607.499281,535.247775,0.118933,60.009,1158,0
2,5,593,19,31,44427,40321,104,9,10,460.265275,410.921754,0.107207,60.002,1189,0
2,6,584,31,27,40321,43090,120,9,10,545.468445,476.161012,0.127060,60.003,47,0
2,7,584,27,17,43090,37327,92,9,10,442.506026,391.154581,0.116047,60.007,2691,1
2,8,584,13,19,44233,42647,68,2,2,422.425993,422.425993,0.000000,2.274,450,1
2,9,588,20,31,43578,43763,106,2,3,479.573985,479.554490,0.000041,4.756,1,0
2,10,588,31,59,43763,44721,184,9,0,nan,549.759524,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.002,1,0
2,11,583,59,55,44721,43463,232,9,8,705.455508,619.005661,0.122545,60.005,1,0
2,12,583,55,23,43463,15324,160,9,10,547.766571,504.709033,0.078606,60.008,1,1
3,1,581,87,58,43418,43833,294,9,10,1394.560005,1122.879933,0.194814,60.033,1,0
3,6,584,31,31,40321,36184,128,9,10,535.324282,458.635352,0.143257,60.004,111,0
3,7,584,31,12,36184,43302,90,9,10,446.985910,394.846566,0.116647,60.003,2799,0
3,8,584,12,20,43302,43578,68,2,1,422.425993,422.425993,0.000000,1.727,340,0
3,9,588,21,31,44188,43763,108,2,3,479.880051,479.842956,0.000077,4.044,1,0
3,11,583,59,57,44721,44521,236,9,1,990.217450,624.115254,0.369719,60.046,1,0
3,12,583,57,21,44521,14266,160,9,10,547.766571,500.164396,0.086902,60.004,1,0
4,6,584,31,30,40321,35574,126,9,10,543.563298,452.318618,0.167864,60.003,148,0
4,7,584,30,12,35574,43302,88,9,5,436.172782,388.443176,0.109428,60.007,2948,1
4,8,584,13,21,44628,44188,72,2,2,421.059580,421.059580,0.000000,2.203,210,0
4,9,588,22,31,44604,43763,110,2,9,481.975431,481.975431,0.000000,8.023,1,0
5,6,584,31,28,40321,33832,122,9,10,520.132352,465.130409,0.105746,60.002,133,0
5,7,584,28,13,33832,44628,86,9,10,424.071930,383.764738,0.095048,60.002,3222,1
5,8,584,13,22,44695,44604,74,2,1,427.503232,427.498848,0.000010,0.990,1,0
6,6,584,31,28,40321,33765,122,9,10,510.487451,455.013151,0.108669,60.002,26,0
6,7,584,28,13,33765,44695,86,9,10,424.797218,384.104333,0.095794,60.007,2048,0
