pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,48,61,43996,43989,222,9,10,695.876855,628.723597,0.096502,60.006,1,0
1,2,581,61,80,43989,43988,286,9,10,960.993234,799.207044,0.168353,60.006,1,0
1,3,591,80,94,43988,43986,352,9,8,1651.820281,1296.690043,0.214993,60.012,1,0
1,4,593,94,29,43986,43992,250,9,10,1759.221260,1411.380363,0.197724,60.653,1,0
1,5,591,30,82,44166,43938,228,9,0,nan,970.783343,10000000000000000159028911097599180468360808563945281389781327557747838772170381060813469985856815104.000000,60.030,1,0
1,6,583,82,51,43938,43988,270,9,8,1515.637479,1247.711361,0.176775,60.005,1,0
1,7,588,52,33,44179,43611,174,9,10,857.662061,763.302118,0.110020,60.023,1,0
1,8,581,33,33,43611,43983,136,9,10,1334.347207,1189.364079,0.108655,60.002,1158,1
1,9,591,33,25,44513,43948,120,9,10,1399.677876,1221.467107,0.127323,60.003,1389,1
1,10,593,24,32,43538,43908,116,9,10,872.388587,709.781114,0.186393,60.760,1353,0
1,11,584,32,8,43908,34748,84,2,10,448.913032,448.913032,0.000000,17.360,3129,0
1,12,584,8,1,34748,9565,22,2,3,251.424330,251.424330,0.000000,0.050,1,1
2,1,583,47,62,43577,44049,222,9,10,674.423524,628.997934,0.067355,60.008,1,0
2,2,581,62,80,44049,43988,288,9,10,913.130283,807.698706,0.115462,60.005,1,0
2,3,591,80,94,43988,43986,352,9,6,2039.509246,1296.575187,0.364271,60.022,1,1
2,4,593,71,30,43296,44166,206,9,10,1429.930863,1206.354123,0.156355,60.004,1,1
2,5,591,69,82,42488,43938,306,9,10,1530.097274,1239.243891,0.190088,60.006,1,0
2,6,583,82,53,43938,44598,274,9,10,1358.154376,1205.101142,0.112692,60.022,1,0
2,7,588,54,33,44894,43081,178,9,10,856.931363,698.440429,0.184952,60.005,1,0
2,8,581,33,34,43081,44923,138,9,10,1315.513635,1204.122159,0.084675,60.006,1016,1
2,9,591,29,23,43982,42821,108,9,10,1392.038850,1273.604613,0.085080,60.003,1687,1
2,10,593,21,33,41888,44625,112,9,10,826.298086,742.522122,0.101387,60.002,2916,0
3,1,583,46,62,43281,44049,220,9,10,664.117149,625.058618,0.058813,60.004,1,0
3,2,581,62,103,44049,44678,334,9,10,1462.556197,983.697574,0.327412,60.018,1,0
3,3,591,103,31,44678,44594,272,9,10,1578.107070,1272.200786,0.193844,60.006,1,0
3,4,593,31,69,44594,42488,204,9,2,1496.494390,813.294147,0.456534,60.006,1,0
3,5,591,69,81,42488,41600,304,9,10,1432.571752,1229.911994,0.141466,60.010,1,0
3,6,583,82,54,42824,44894,276,9,10,1340.241725,1187.253813,0.114149,60.010,1,0
3,7,588,54,38,44894,44022,188,9,10,788.764035,675.477207,0.143626,60.003,1,0
3,8,581,38,31,44022,44915,142,9,10,1380.356991,1172.885501,0.150303,60.005,270,0
3,9,591,31,21,44915,43002,108,9,10,1382.389037,1285.303438,0.070230,60.003,2069,1
3,10,593,22,33,43117,44625,114,9,10,818.007470,726.428932,0.111953,60.003,2604,0
4,4,593,31,68,44594,42450,202,9,6,1430.712373,836.163732,0.415561,60.007,1,0
4,5,591,68,82,42450,42824,304,9,10,1484.905345,1225.122490,0.174949,60.011,1,0
4,8,581,38,30,44022,44800,140,9,10,1365.955445,1190.937777,0.128128,60.006,384,0
4,9,591,30,23,44800,43155,110,9,10,1381.080383,1276.021612,0.076070,60.002,1477,0
4,10,593,23,33,43155,44625,116,9,10,816.698765,737.918869,0.096461,60.003,2666,1
5,9,591,30,24,44800,44934,112,9,10,1379.218831,1227.862930,0.109740,60.003,1908,0
5,10,593,24,32,44934,42846,116,9,10,818.259218,733.272635,0.103863,60.003,2000,0
