attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,7153.905,7153.905,0,0,0,46.699,349.352,48,43996,336.889,61,43989,545.290,80,43988,1041.356,94,43986,669.603,29,43992,1049.784,83,43998,422.495,51,43988,575.621,35,43976,929.640,33,43983,501.025,25,43948,336.923,32,43908,167.548,8,34748,228.378,1,9565
1,1,6587.967,6587.967,0,3,5,12207.102,349.352,48,43996,340.038,62,44049,545.290,80,43988,640.804,33,44617,706.076,84,44664,1276.580,88,42635,337.610,40,43788,463.986,48,44466,845.830,32,43718,491.977,24,44722,338.999,32,43109,0.000,0,0,251.424,9,44313
2,1,6342.872,6342.872,0,2,8,24857.327,349.352,48,43996,340.038,62,44049,545.290,80,43988,516.064,48,44984,1249.213,113,44549,662.071,46,43829,291.204,36,41493,393.626,41,43679,915.463,40,44974,491.977,24,44722,338.999,32,43109,0.000,0,0,249.576,10,44693
3,1,6316.310,6316.310,0,2,8,35323.214,345.564,47,43700,340.038,62,44049,536.070,79,43950,1246.815,114,44695,513.057,47,44838,662.071,46,43829,358.193,40,41338,319.796,38,44130,915.463,40,44974,490.668,25,44760,338.999,32,43109,0.000,0,0,249.576,10,44693
4,1,6175.500,6175.500,0,0,7,45063.848,345.564,47,43700,340.038,62,44049,795.565,105,44465,846.511,88,44180,513.057,47,44838,662.071,46,43829,358.193,40,41338,319.796,38,44130,915.463,40,44974,490.668,25,44760,338.999,32,43109,0.000,0,0,249.576,10,44693
5,1,6163.591,6163.591,0,1,2,46621.464,345.564,47,43700,325.444,61,43885,798.249,106,44629,846.511,88,44180,513.057,47,44838,662.071,46,43829,358.193,40,41338,319.796,38,44130,915.463,40,44974,490.668,25,44760,338.999,32,43109,0.000,0,0,249.576,10,44693
6,0,6163.591,6163.591,1,0,3,49655.041,345.564,47,43700,325.444,61,43885,798.249,106,44629,846.511,88,44180,513.057,47,44838,662.071,46,43829,358.193,40,41338,319.796,38,44130,915.463,40,44974,490.668,25,44760,338.999,32,43109,0.000,0,0,249.576,10,44693
