attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,5027.031,5027.031,0,0,0,54.557,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,194.489,18,42413,290.276,33,43160,206.503,8,43286,296.931,37,37457,239.717,20,43796,296.595,37,40980,269.430,41,43652,325.105,59,43785,391.170,28,16554
1,1,4840.467,4840.467,0,2,5,2705.966,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,306.266,27,43090,160.262,17,37327,231.587,19,42647,248.182,31,43763,354.022,59,44721,289.528,55,43463,258.578,23,15324
2,1,4813.849,4813.849,0,0,8,4461.517,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,249.410,31,36184,191.034,12,43302,231.392,20,43578,248.182,31,43763,354.022,59,44721,299.915,57,44521,247.851,21,14266
3,1,4809.275,4809.275,0,1,7,5367.277,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,244.530,30,35574,191.034,12,43302,231.698,21,44188,248.182,31,43763,354.022,59,44721,299.915,57,44521,247.851,21,14266
4,1,4805.176,4805.176,0,1,3,5844.627,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,240.007,28,33832,189.361,13,44628,233.794,22,44604,248.182,31,43763,354.022,59,44721,299.915,57,44521,247.851,21,14266
5,1,4799.879,4799.879,0,0,2,6244.758,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,230.362,28,33765,193.710,13,44695,233.794,22,44604,248.182,31,43763,354.022,59,44721,299.915,57,44521,247.851,21,14266
6,0,4799.879,4799.879,1,0,2,6535.815,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,230.362,28,33765,193.710,13,44695,233.794,22,44604,248.182,31,43763,354.022,59,44721,299.915,57,44521,247.851,21,14266
