attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,27.321,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6247.758,6247.758,0,4,7,3390.240,314.981,42,41945,424.132,62,42052,383.107,56,40286,573.629,94,42965,588.803,68,39689,774.644,42,44955,837.019,87,41965,242.267,32,42361,364.146,37,44388,455.898,23,38294,746.139,18,42929,351.736,16,29813,191.258,3,36423
2,1,6105.978,6105.978,0,5,9,6290.764,312.234,41,40022,432.525,61,43292,367.629,54,38854,573.523,95,43015,588.938,70,39831,774.644,42,44955,837.019,87,41965,242.267,32,42361,347.366,36,44110,455.898,23,38294,615.199,13,38456,367.481,23,36487,191.258,3,36423
3,1,6056.816,6056.816,0,2,9,9343.208,333.596,50,44201,391.741,52,39113,367.629,54,38854,581.346,96,43114,588.938,70,39831,774.644,42,44955,816.891,85,41145,335.729,38,44847,315.196,37,40467,375.952,16,39451,616.416,14,39177,367.481,23,36487,191.258,3,36423
4,1,6051.955,6051.955,0,2,9,11892.648,333.596,50,44201,391.741,52,39113,367.629,54,38854,584.040,95,43012,588.938,70,39831,774.644,42,44955,813.094,86,41247,334.742,37,43307,315.196,37,40467,375.952,16,39451,613.646,15,40717,367.481,23,36487,191.258,3,36423
5,1,6014.523,6014.523,0,1,8,14212.802,333.596,50,44201,391.741,52,39113,367.629,54,38854,584.040,95,43012,588.938,70,39831,774.644,42,44955,813.094,86,41247,268.593,35,39239,341.047,38,43706,375.952,16,39451,616.512,16,41546,367.481,23,36487,191.258,3,36423
6,1,5994.583,5994.583,0,1,4,15376.079,333.596,50,44201,391.741,52,39113,367.629,54,38854,584.040,95,43012,588.938,70,39831,774.644,42,44955,813.094,86,41247,272.142,36,38766,318.016,36,43739,375.952,16,39451,616.053,17,41986,367.481,23,36487,191.258,3,36423
7,0,5994.583,5994.583,1,0,4,16389.629,333.596,50,44201,391.741,52,39113,367.629,54,38854,584.040,95,43012,588.938,70,39831,774.644,42,44955,813.094,86,41247,272.142,36,38766,318.016,36,43739,375.952,16,39451,616.053,17,41986,367.481,23,36487,191.258,3,36423
