attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,5027.031,5027.031,0,0,0,56.011,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,194.489,18,42413,290.276,33,43160,206.503,8,43286,296.931,37,37457,239.717,20,43796,296.595,37,40980,269.430,41,43652,325.105,59,43785,391.170,28,16554
1,1,4796.071,4796.071,0,3,6,15570.072,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,196.537,13,44520,189.897,21,36812,263.495,29,41732,303.641,48,42481,248.047,33,44451,289.489,55,43688,312.921,32,16651
2,1,4774.905,4774.905,0,1,8,28431.352,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,280.125,31,40321,193.710,13,44695,215.552,27,33884,224.477,23,44485,292.587,40,41956,250.455,40,44776,289.489,55,43688,316.594,33,16851
3,1,4764.243,4764.243,0,0,6,36186.613,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,264.314,33,40088,198.859,11,44928,215.552,27,33884,224.477,23,44485,292.587,40,41956,250.455,40,44776,289.489,55,43688,316.594,33,16851
4,1,4763.491,4763.491,0,1,4,41756.659,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,195.103,19,44427,261.903,34,40735,198.859,11,44928,217.211,26,33237,224.477,23,44485,292.587,40,41956,250.455,40,44776,289.489,55,43688,316.594,33,16851
5,1,4746.185,4746.185,0,0,2,46091.229,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,192.443,21,44850,247.256,32,40312,198.859,11,44928,217.211,26,33237,224.477,23,44485,292.587,40,41956,250.455,40,44776,289.489,55,43688,316.594,33,16851
6,0,4746.185,4746.185,1,0,2,49514.338,813.785,87,43418,451.872,58,43833,826.787,111,43366,424.370,43,42365,192.443,21,44850,247.256,32,40312,198.859,11,44928,217.211,26,33237,224.477,23,44485,292.587,40,41956,250.455,40,44776,289.489,55,43688,316.594,33,16851
