attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,7153.905,7153.905,0,0,0,46.361,349.352,48,43996,336.889,61,43989,545.290,80,43988,1041.356,94,43986,669.603,29,43992,1049.784,83,43998,422.495,51,43988,575.621,35,43976,929.640,33,43983,501.025,25,43948,336.923,32,43908,167.548,8,34748,228.378,1,9565
1,1,6593.541,6593.541,0,3,5,14542.964,349.352,48,43996,340.038,62,44049,545.290,80,43988,630.432,33,43328,1232.635,113,44670,721.738,59,43918,356.437,50,43902,440.233,38,43560,889.694,31,43688,501.078,24,44827,335.190,33,43826,0.000,0,0,251.424,9,44313
2,1,6438.500,6438.500,0,3,7,28771.071,348.925,47,43577,340.038,62,44049,540.089,83,44786,736.581,50,44853,717.802,63,43454,1050.570,87,41962,285.403,32,42919,455.399,57,44962,857.170,32,44174,521.759,24,44810,335.190,33,43826,0.000,0,0,249.576,10,44693
3,1,6222.620,6222.620,0,2,11,41859.509,348.925,47,43577,340.038,62,44049,530.869,82,44748,582.172,46,44872,671.611,67,43435,1050.570,87,41962,284.325,31,42352,455.399,57,44962,853.496,33,44741,520.450,25,44848,335.190,33,43826,0.000,0,0,249.576,10,44693
4,1,6218.146,6218.146,0,3,10,53876.623,346.689,46,42168,340.038,62,44049,530.869,82,44748,582.172,46,44872,675.961,68,44659,1050.570,87,41962,284.792,32,43761,455.399,57,44962,853.496,33,44741,509.586,25,44341,338.999,32,43109,0.000,0,0,249.576,10,44693
5,0,6218.146,6218.146,1,0,7,63780.725,346.689,46,42168,340.038,62,44049,530.869,82,44748,582.172,46,44872,675.961,68,44659,1050.570,87,41962,284.792,32,43761,455.399,57,44962,853.496,33,44741,509.586,25,44341,338.999,32,43109,0.000,0,0,249.576,10,44693
