pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,583,35,63,43347,43548,200,9,10,775.269124,759.471634,0.020377,360.008,9205,0
1,2,581,63,88,43548,43825,306,9,10,1308.292222,1123.305835,0.141395,360.013,13,0
1,3,591,88,32,43825,38138,244,9,10,1118.726161,1060.486632,0.052059,360.010,1149,0
1,4,593,33,47,38728,42335,164,9,10,705.674989,684.335367,0.030240,360.005,4612,1
1,5,591,34,84,43215,43299,240,9,10,964.417387,946.398316,0.018684,360.014,16848,1
1,6,581,87,79,44249,43889,336,9,10,1130.766351,1030.341016,0.088812,360.014,1,0
1,7,583,79,48,43889,43418,258,9,10,962.960037,933.472272,0.030622,360.317,1,1
1,8,588,47,4,44947,41179,106,9,10,660.352633,585.130434,0.113912,360.003,14683,1
1,9,584,12,23,41683,43412,74,2,10,485.895247,485.895247,0.000000,92.524,34024,0
1,10,593,23,23,43412,43774,96,2,10,402.437946,402.437946,0.000000,26.529,4389,0
1,11,593,23,42,43774,43750,134,9,10,560.485660,517.355734,0.076951,360.006,11969,0
1,12,588,42,10,43750,13213,108,2,10,518.827647,518.827647,0.000000,39.722,6504,1
2,1,583,36,63,43695,43548,202,9,10,775.456667,731.583849,0.056577,360.014,1200,0
2,2,581,63,88,43548,43825,306,9,10,1259.092354,1125.123295,0.106401,360.031,4318,0
2,3,591,88,46,43825,37848,272,9,10,1106.590225,1065.790906,0.036869,360.006,2632,0
2,4,593,46,31,37848,42265,158,9,10,663.710767,642.424154,0.032072,360.004,17760,1
2,5,591,34,87,43063,44249,246,9,10,960.962388,941.732162,0.020011,360.005,11792,0
2,6,581,87,80,44249,42360,338,9,10,1102.407279,1032.079276,0.063795,360.020,1,0
2,7,583,80,39,42360,44443,242,9,10,904.729107,899.399693,0.005891,360.013,4992,0
2,8,588,39,12,44443,41683,106,9,10,660.352632,586.251015,0.112215,360.005,9607,0
2,11,593,23,24,43774,28172,98,2,10,446.313232,446.313232,0.000000,10.630,1002,1
2,12,588,30,28,42703,28791,120,2,10,514.775185,514.775185,0.000000,327.842,21374,0
3,3,591,88,43,43825,37050,266,9,10,1104.425870,1068.051620,0.032935,360.008,2676,0
3,4,593,43,34,37050,43063,158,9,10,685.635702,637.357585,0.070414,360.008,2141,0
3,10,593,23,17,43412,29243,84,2,10,374.481773,374.481773,0.000000,117.151,47003,1
3,11,593,16,30,30228,42703,96,2,10,426.197088,426.197088,0.000000,8.673,2726,0
4,9,584,12,24,41683,42427,76,2,10,475.738301,475.738301,0.000000,69.697,29135,0
4,10,593,24,16,42427,30228,84,2,10,374.481777,374.481777,0.000000,29.125,2417,0
4,11,593,16,29,30228,40676,94,2,10,418.142772,418.142772,0.000000,7.183,1652,0
4,12,588,29,28,40676,28791,118,2,10,491.712862,491.712862,0.000000,236.309,25417,0
5,9,584,12,25,41683,44454,78,2,10,475.835443,475.835443,0.000000,138.077,28538,0
5,10,593,25,16,44454,30228,86,2,10,374.578919,374.578919,0.000000,23.332,2813,0
