pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,87,58,43418,43833,294,9,10,1451.051397,1137.481283,0.216099,120.010,1,0
1,2,591,58,111,43833,43366,342,9,1,2275.859660,1084.190073,0.523613,120.008,1,0
1,3,591,111,43,43366,42365,312,9,10,1434.474276,1075.472414,0.250267,120.013,1,0
1,4,593,43,18,42365,42413,126,9,10,606.885983,547.602313,0.097685,120.006,1214,0
1,5,593,19,32,44427,41146,106,9,10,461.089950,429.154775,0.069260,120.003,3603,0
1,6,584,33,7,42659,41773,84,9,10,483.112746,424.549339,0.121221,120.001,2791,1
1,7,584,9,37,44111,37457,96,9,10,448.929389,405.963733,0.095707,120.002,9692,1
1,8,584,33,20,37048,43796,110,9,10,461.334439,417.475864,0.095069,120.003,1992,1
1,9,588,33,37,44288,40980,144,9,10,565.768392,546.584029,0.033909,120.003,2648,0
1,10,588,37,41,40980,43652,160,9,10,584.157887,511.123270,0.125025,120.004,1,0
1,11,583,41,59,43652,43785,204,9,10,551.131994,524.524346,0.048278,120.006,1,1
1,12,583,56,28,42981,16554,172,9,10,579.980127,545.770382,0.058984,120.005,55,1
2,1,581,87,58,43418,43833,294,9,10,1415.144761,1136.290222,0.197050,120.010,1,0
2,3,591,111,43,43366,42365,312,9,10,1945.555061,1070.555269,0.449743,120.027,1,0
2,4,593,43,19,42365,44427,128,9,10,607.521917,547.093701,0.099467,120.005,1397,0
2,5,593,19,31,44427,40321,104,9,10,457.921687,404.728720,0.116162,120.003,6057,0
2,6,584,31,13,40321,44520,92,9,10,458.171673,396.754961,0.134047,120.005,5204,1
2,7,584,11,20,44873,36556,66,9,10,371.627044,347.718988,0.064333,120.001,16432,0
2,8,584,20,33,36556,44288,110,9,10,460.691591,416.571181,0.095770,120.003,1661,1
2,9,588,32,37,44032,40980,142,9,10,557.493109,539.551667,0.032182,120.002,3722,0
2,10,588,37,44,40980,44456,166,9,10,583.928747,536.689273,0.080899,120.005,1,1
2,11,583,43,29,43450,15847,148,9,9,443.512434,402.840013,0.091705,120.005,168,0
2,12,583,29,55,15847,43688,172,9,10,579.980160,547.256481,0.056422,120.001,1,1
3,1,581,87,58,43418,43833,294,9,10,1368.735561,1144.701539,0.163680,120.009,1,0
3,5,593,19,33,44427,39968,108,9,10,446.605980,391.952122,0.122376,120.002,4586,0
3,6,584,33,11,39968,44873,92,9,10,476.264751,403.988647,0.151756,120.003,3102,0
3,7,584,11,21,44873,36812,68,9,10,379.259525,356.587729,0.059779,120.002,29775,0
3,8,584,22,32,37743,44032,112,9,10,462.659199,417.439758,0.097738,120.009,1159,0
3,9,588,32,38,44032,41986,144,2,10,556.594319,556.594319,0.000000,54.503,2531,1
3,10,588,41,43,44286,43450,172,9,10,569.011683,531.335058,0.066214,120.004,1,1
3,11,583,45,55,44948,43688,204,9,10,568.943312,566.138446,0.004930,120.006,15528,0
3,12,583,55,29,43688,15847,172,9,10,579.980137,547.220185,0.056485,120.010,32,0
4,5,593,19,32,44427,39037,106,9,10,443.257278,409.206164,0.076820,120.002,6781,1
4,6,584,37,11,44686,44873,100,9,10,472.876526,436.750852,0.076396,120.002,7601,0
4,7,584,11,22,44873,37743,70,9,10,379.007419,355.220827,0.062760,120.002,6135,0
4,8,584,22,29,37743,41732,106,9,10,488.611972,408.023651,0.164933,120.006,2309,0
4,9,588,29,39,41732,42788,140,2,9,553.052597,553.052597,0.000000,76.987,6312,0
4,10,588,39,45,42788,44948,172,9,10,569.011685,532.443233,0.064267,120.003,1,0
5,4,593,43,14,42365,38778,118,9,10,572.068344,519.354975,0.092145,120.004,1273,0
5,5,593,14,37,38778,44686,106,9,10,443.257288,406.651300,0.082584,120.002,4041,0
