attempts,changed,total,best,stall,mut_success,mut_attempts,elapsed_sec,seg1_distance,seg1_stations,seg1_amount,seg2_distance,seg2_stations,seg2_amount,seg3_distance,seg3_stations,seg3_amount,seg4_distance,seg4_stations,seg4_amount,seg5_distance,seg5_stations,seg5_amount,seg6_distance,seg6_stations,seg6_amount,seg7_distance,seg7_stations,seg7_amount,seg8_distance,seg8_stations,seg8_amount,seg9_distance,seg9_stations,seg9_amount,seg10_distance,seg10_stations,seg10_amount,seg11_distance,seg11_stations,seg11_amount,seg12_distance,seg12_stations,seg12_amount,seg13_distance,seg13_stations,seg13_amount
0,0,6911.672,6911.672,0,0,0,28.347,352.260,43,41997,423.099,61,42000,498.148,72,41997,670.175,78,42000,594.025,70,41993,889.406,41,41991,837.019,87,41965,238.478,31,41996,588.325,33,41970,494.126,29,41999,753.918,16,41921,378.252,17,41381,194.443,2,24855
1,1,6575.930,6575.930,0,3,8,8321.637,314.981,42,41945,424.132,62,42052,376.362,56,41500,695.077,94,42497,581.401,68,38943,774.644,42,44955,837.019,87,41965,568.612,39,44180,225.348,25,39786,489.221,28,41077,746.139,18,42929,351.736,16,29813,191.258,3,36423
2,1,6169.699,6169.699,0,3,8,16359.494,314.981,42,41945,424.132,62,42052,376.362,56,41500,696.548,95,44283,574.432,67,37157,774.644,42,44955,839.317,88,42111,338.093,38,44121,246.582,29,44596,412.122,23,35902,615.199,13,38456,366.028,22,34564,191.258,3,36423
3,1,6090.940,6090.940,0,3,8,21971.939,312.234,41,40022,424.132,62,42052,376.362,56,41500,704.371,96,44382,574.432,67,37157,774.644,42,44955,824.717,88,43753,353.152,39,44506,228.381,28,44211,358.672,10,38851,601.103,25,33766,367.481,23,36487,191.258,3,36423
4,1,6067.262,6067.262,0,2,11,28697.678,333.596,50,44201,383.349,53,37873,376.362,56,41500,712.875,96,44667,565.470,66,36770,774.644,42,44955,820.919,89,43855,353.152,39,44506,228.381,28,44211,358.672,10,38851,601.103,25,33766,367.481,23,36487,191.258,3,36423
5,0,6067.262,6067.262,1,0,6,33614.992,333.596,50,44201,383.349,53,37873,376.362,56,41500,712.875,96,44667,565.470,66,36770,774.644,42,44955,820.919,89,43855,353.152,39,44506,228.381,28,44211,358.672,10,38851,601.103,25,33766,367.481,23,36487,191.258,3,36423
