pass,boundary,port_ex,left_stations,right_stations,load_left,load_right,n_nodes,status,solcount,obj,bound,gap,runtime,nodes,changed
1,1,581,87,58,43418,43833,294,9,10,1245.548654,1159.635069,0.068976,480.010,1,0
1,2,591,58,111,43833,43366,342,9,10,1220.434164,1103.617539,0.095717,480.015,1,0
1,3,591,111,43,43366,42365,312,9,10,1312.736653,1090.937598,0.168959,480.014,1,0
1,4,593,43,18,42365,42413,126,9,10,606.885980,557.674470,0.081089,480.006,27690,0
1,5,593,19,32,44427,41146,106,9,10,462.568087,441.336033,0.045900,480.002,36087,0
1,6,584,33,7,42659,41773,84,9,10,483.112690,435.982676,0.097555,480.004,60665,1
1,7,584,9,37,44111,37457,96,9,10,448.929381,410.377798,0.085874,480.003,68204,1
1,8,584,33,20,37048,43796,110,9,10,460.691627,426.079162,0.075132,480.003,25133,1
1,9,588,32,37,44032,40980,142,2,10,557.493108,557.493108,0.000000,187.954,18599,1
1,10,588,40,41,43280,43652,166,9,10,551.688203,517.122362,0.062655,480.010,1191,1
1,11,583,33,59,44451,43785,188,9,10,562.882629,522.200101,0.072275,480.007,1901,0
1,12,583,60,27,43842,16497,178,9,10,602.410154,573.639664,0.047759,480.006,1253,1
2,1,581,87,58,43418,43833,294,9,10,1297.134094,1167.570503,0.099884,480.019,1,0
2,3,591,111,43,43366,42365,312,9,10,1368.412419,1093.081221,0.201205,480.012,1,0
2,4,593,43,19,42365,44427,128,9,10,607.499264,559.016633,0.079807,480.004,61697,0
2,5,593,19,31,44427,40321,104,9,10,457.921681,447.517661,0.022720,480.003,67025,0
2,6,584,31,13,40321,44520,92,9,10,458.171657,412.579784,0.099508,480.003,31320,0
2,7,584,13,21,44520,36812,72,2,10,380.399278,380.399278,0.000000,308.457,86277,1
2,8,584,21,29,36637,41732,104,9,10,440.029135,419.529533,0.046587,480.003,64280,1
2,9,588,23,48,44485,42481,146,2,10,528.118209,528.118209,0.000000,58.250,4202,0
2,10,588,48,33,42481,44451,166,9,10,548.572345,517.308199,0.056992,480.008,1394,1
2,11,583,41,55,44976,43688,196,2,9,545.474544,545.474544,0.000000,126.964,6573,0
2,12,583,55,32,43688,16651,178,9,9,602.410143,569.095977,0.055301,480.006,1261,0
3,6,584,31,13,40321,44695,92,9,10,463.172367,416.328954,0.101136,480.008,43581,1
3,7,584,11,27,44928,33884,80,9,8,414.410497,404.353637,0.024268,480.002,51304,0
3,8,584,27,23,33884,44485,104,9,10,463.243983,414.384455,0.105473,480.004,24489,0
3,9,588,23,40,44485,41956,130,2,10,517.063983,517.063983,0.000000,20.265,1624,0
3,10,588,40,40,41956,44776,164,9,10,544.314304,511.079645,0.061058,480.007,1160,0
3,11,583,40,55,44776,43688,194,2,10,539.857182,539.857182,0.000000,88.332,18778,0
3,12,583,55,33,43688,16851,180,9,10,606.082491,566.305301,0.065630,480.005,1224,0
4,5,593,19,33,44427,40088,108,2,10,442.110139,442.110139,0.000000,236.479,80911,0
4,6,584,34,11,40735,44928,94,9,10,460.761531,411.540686,0.106825,480.005,21028,0
4,7,584,11,26,44928,33237,78,2,7,416.069415,416.069415,0.000000,328.168,65500,0
4,8,584,26,23,33237,44485,102,9,10,441.688044,416.686618,0.056604,480.002,60150,0
5,4,593,43,19,42365,44427,128,9,10,607.499281,549.858542,0.094882,480.003,38748,0
5,5,593,19,34,44427,40735,110,2,10,439.699366,439.699366,0.000000,203.198,64444,1
5,6,584,32,11,40312,44928,90,9,10,446.115136,407.368874,0.086853,480.003,88404,0
6,4,593,43,21,42365,44850,132,9,10,604.839572,554.452951,0.083306,480.008,26979,0
6,5,593,21,32,44850,40312,110,9,10,439.699345,438.632941,0.002425,480.002,139722,0
